anio,mes,linea,linea-uri,estacion-uri,afluencia-media
2017,Diciembre,Linea 9,linea-9,ciudad-deportiva,5898.903225806452
2017,Diciembre,Linea 9,linea-9,jamaica,12664.451612903225
2017,Diciembre,Linea 9,linea-9,lazaro-cardenas,11335.322580645161
2017,Diciembre,Linea 9,linea-9,mixiuhca,17484.612903225807
2017,Diciembre,Linea 9,linea-9,pantitlan,82502.96774193548
2017,Diciembre,Linea 9,linea-9,patriotismo,16503.645161290322
2017,Diciembre,Linea 9,linea-9,puebla,30307.612903225807
2017,Diciembre,Linea 9,linea-9,tacubaya,45436.6129032258
2017,Diciembre,Linea 9,linea-9,velodromo,8837.741935483871
2017,Diciembre,Linea A,linea-A,acatitla,14144.838709677419
2017,Diciembre,Linea A,linea-A,agricola-oriental,9901.161290322581
2017,Diciembre,Linea A,linea-A,canal-de-san-juan,12904.58064516129
2017,Diciembre,Linea A,linea-A,guelatao,15090.451612903225
2017,Diciembre,Linea A,linea-A,la-paz,38783.25806451613
2017,Diciembre,Linea A,linea-A,los-reyes,19785.225806451614
2017,Diciembre,Linea A,linea-A,pantitlan,96719.48387096774
2017,Diciembre,Linea A,linea-A,penon-viejo,12568.677419354839
2017,Diciembre,Linea A,linea-A,santa-marta,25165.225806451614
2017,Diciembre,Linea A,linea-A,tepalcates,11510.41935483871
2017,Diciembre,Linea B,linea-B,bosque-de-aragon,6005.774193548387
2017,Diciembre,Linea B,linea-B,buenavista,60569.6129032258
2017,Diciembre,Linea B,linea-B,ciudad-azteca,55694.58064516129
2017,Diciembre,Linea B,linea-B,deportivo-oceania,14159.322580645161
2017,Diciembre,Linea B,linea-B,ecatepec,24687.516129032258
2017,Diciembre,Linea B,linea-B,garibaldi-lagunilla,8124.1612903225805
2017,Diciembre,Linea B,linea-B,guerrero,6035.741935483871
2017,Diciembre,Linea B,linea-B,impulsora,23041.354838709678
2017,Diciembre,Linea B,linea-B,lagunilla,32071.8064516129
2017,Diciembre,Linea B,linea-B,morelos,5222.935483870968
2017,Diciembre,Linea B,linea-B,muzquiz,30257.16129032258
2017,Diciembre,Linea B,linea-B,nezahualcoyotl,19015.8064516129
2017,Diciembre,Linea B,linea-B,oceania,9351.838709677419
2017,Diciembre,Linea B,linea-B,olimpica,16884.645161290322
2017,Diciembre,Linea B,linea-B,plaza-aragon,19329.09677419355
2017,Diciembre,Linea B,linea-B,ricardo-flores-magon,5801.741935483871
2017,Diciembre,Linea B,linea-B,rio-de-los-remedios,20604.774193548386
2017,Diciembre,Linea B,linea-B,romero-rubio,7850.419354838709
2017,Diciembre,Linea B,linea-B,san-lazaro,12899.451612903225
2017,Diciembre,Linea B,linea-B,tepito,29852.935483870966
2017,Diciembre,Linea B,linea-B,villa-de-aragon,12397.645161290322
2017,Enero,Linea 1,linea-1,balbuena,12344.741935483871
2017,Enero,Linea 1,linea-1,balderas,21854.967741935485
2017,Enero,Linea 1,linea-1,boulevard-puerto-aereo,26069.129032258064
2017,Enero,Linea 1,linea-1,candelaria,25128.774193548386
2017,Enero,Linea 1,linea-1,chapultepec,52130.58064516129
2017,Enero,Linea 1,linea-1,cuauhtemoc,22275.09677419355
2017,Enero,Linea 1,linea-1,gomez-farias,31764.1935483871
2017,Enero,Linea 1,linea-1,insurgentes,59090.58064516129
2017,Enero,Linea 1,linea-1,isabel-la-catolica,22586.225806451614
2017,Enero,Linea 1,linea-1,juanacatlan,11125.58064516129
2017,Enero,Linea 1,linea-1,merced,48567.709677419356
2017,Enero,Linea 1,linea-1,moctezuma,20669.290322580644
2017,Enero,Linea 1,linea-1,observatorio,72420.19354838709
2017,Enero,Linea 1,linea-1,pantitlan,45341.48387096774
2017,Enero,Linea 1,linea-1,pino-suarez,32820.290322580644
2017,Enero,Linea 1,linea-1,salto-del-agua,22789.967741935485
2017,Enero,Linea 1,linea-1,san-lazaro,32779.93548387097
2017,Enero,Linea 1,linea-1,sevilla,29572.774193548386
2017,Enero,Linea 1,linea-1,tacubaya,34779.22580645161
2017,Enero,Linea 1,linea-1,zaragoza,50368.74193548387
2017,Enero,Linea 12,linea-12,atlalilco,12206.064516129032
2017,Enero,Linea 12,linea-12,calle-11,12749.58064516129
2017,Enero,Linea 12,linea-12,culhuacan,12687.516129032258
2017,Enero,Linea 12,linea-12,eje-central,9781.870967741936
2017,Enero,Linea 12,linea-12,ermita,10535.967741935483
2017,Enero,Linea 12,linea-12,hospital-20-de-noviembre,10271.838709677419
2017,Enero,Linea 12,linea-12,insurgentes-sur,30318.451612903227
2017,Enero,Linea 12,linea-12,lomas-estrella,10824.290322580646
2017,Enero,Linea 12,linea-12,mexicaltzingo,16334.161290322581
2017,Enero,Linea 12,linea-12,mixcoac,14140.0
2017,Enero,Linea 12,linea-12,nopalera,17506.290322580644
2017,Enero,Linea 12,linea-12,olivos,13811.548387096775
2017,Enero,Linea 12,linea-12,parque-de-los-venados,10228.935483870968
2017,Enero,Linea 12,linea-12,periferico-oriente,24382.451612903227
2017,Enero,Linea 12,linea-12,san-andres-tomatlan,9068.838709677419
2017,Enero,Linea 12,linea-12,tezonco,18237.290322580644
2017,Enero,Linea 12,linea-12,tlahuac,43808.87096774193
2017,Enero,Linea 12,linea-12,tlaltenco,2660.2903225806454
2017,Enero,Linea 12,linea-12,zapata,12759.193548387097
2017,Enero,Linea 12,linea-12,zapotitlan,11708.645161290322
2017,Enero,Linea 2,linea-2,allende,30300.1935483871
2017,Enero,Linea 2,linea-2,bellas-artes,30982.0
2017,Enero,Linea 2,linea-2,chabacano,27329.064516129034
2017,Enero,Linea 2,linea-2,colegio-militar,13582.129032258064
2017,Enero,Linea 2,linea-2,cuatro-caminos,102071.64516129032
2017,Enero,Linea 2,linea-2,cuitlahuac,18118.612903225807
2017,Enero,Linea 2,linea-2,ermita,15994.354838709678
2017,Enero,Linea 2,linea-2,general-anaya,28752.1935483871
2017,Enero,Linea 2,linea-2,hidalgo,29407.709677419356
2017,Enero,Linea 2,linea-2,nativitas,21016.90322580645
2017,Enero,Linea 2,linea-2,normal,32728.354838709678
2017,Enero,Linea 2,linea-2,panteones,14886.161290322581
2017,Enero,Linea 2,linea-2,pino-suarez,25036.709677419356
2017,Enero,Linea 2,linea-2,popotla,9198.483870967742
2017,Enero,Linea 2,linea-2,portales,22045.90322580645
2017,Enero,Linea 2,linea-2,revolucion,28998.41935483871
2017,Enero,Linea 2,linea-2,san-antonio-abad,23665.8064516129
2017,Enero,Linea 2,linea-2,san-cosme,25225.90322580645
2017,Enero,Linea 2,linea-2,tacuba,34949.51612903226
2017,Enero,Linea 2,linea-2,tasquena,72506.58064516129
2017,Enero,Linea 2,linea-2,viaducto,20085.225806451614
2017,Enero,Linea 2,linea-2,villa-de-cortes,18657.483870967742
2017,Enero,Linea 2,linea-2,xola,20443.967741935485
2017,Enero,Linea 2,linea-2,zocalo-tenochtitlan,69401.41935483871
2017,Enero,Linea 3,linea-3,balderas,7786.870967741936
2017,Enero,Linea 3,linea-3,centro-medico,20959.870967741936
2017,Enero,Linea 3,linea-3,copilco,33812.032258064515
2017,Enero,Linea 3,linea-3,coyoacan,23996.516129032258
2017,Enero,Linea 3,linea-3,deportivo-18-de-marzo,35274.032258064515
2017,Enero,Linea 3,linea-3,division-del-norte,17543.58064516129
2017,Enero,Linea 3,linea-3,etiopia-plaza-de-la-transparencia,28263.25806451613
2017,Enero,Linea 3,linea-3,eugenia,18071.16129032258
2017,Enero,Linea 3,linea-3,guerrero,10799.741935483871
2017,Enero,Linea 3,linea-3,hidalgo,17845.451612903227
2017,Enero,Linea 3,linea-3,hospital-general,22093.032258064515
2017,Enero,Linea 3,linea-3,indios-verdes,112712.54838709677
2017,Enero,Linea 3,linea-3,juarez,16128.161290322581
2017,Enero,Linea 3,linea-3,la-raza,27119.25806451613
2017,Enero,Linea 3,linea-3,miguel-angel-de-quevedo,32372.483870967742
2017,Enero,Linea 3,linea-3,ninos-heroes,18955.25806451613
2017,Enero,Linea 3,linea-3,potrero,18024.83870967742
2017,Enero,Linea 3,linea-3,tlatelolco,19909.387096774193
2017,Enero,Linea 3,linea-3,universidad,67274.87096774194
2017,Enero,Linea 3,linea-3,viveros-derechos-humanos,21730.322580645163
2017,Enero,Linea 3,linea-3,zapata,25635.935483870966
2017,Enero,Linea 4,linea-4,bondojito,6406.870967741936
2017,Enero,Linea 4,linea-4,canal-del-norte,8241.032258064517
2017,Enero,Linea 4,linea-4,candelaria,7296.290322580645
2017,Enero,Linea 4,linea-4,consulado,4268.354838709677
2017,Enero,Linea 4,linea-4,fray-servando,7390.709677419355
2017,Enero,Linea 4,linea-4,jamaica,7418.677419354839
2017,Enero,Linea 4,linea-4,martin-carrera,24932.483870967742
2017,Enero,Linea 4,linea-4,morelos,7716.4838709677415
2017,Enero,Linea 4,linea-4,santa-anita,2337.1612903225805
2017,Enero,Linea 4,linea-4,talisman,5514.709677419355
2017,Enero,Linea 5,linea-5,aragon,7107.064516129032
2017,Enero,Linea 5,linea-5,autobuses-del-norte,23328.064516129034
2017,Enero,Linea 5,linea-5,consulado,4723.774193548387
2017,Enero,Linea 5,linea-5,eduardo-molina,5245.322580645161
2017,Enero,Linea 5,linea-5,hangares,5347.612903225807
2017,Enero,Linea 5,linea-5,instituto-del-petroleo,4867.290322580645
2017,Enero,Linea 5,linea-5,la-raza,8381.774193548386
2017,Enero,Linea 5,linea-5,misterios,7438.032258064516
2017,Enero,Linea 5,linea-5,oceania,8803.935483870968
2017,Enero,Linea 5,linea-5,pantitlan,79014.19354838709
2017,Enero,Linea 5,linea-5,politecnico,38398.48387096774
2017,Enero,Linea 5,linea-5,terminal-aerea,17785.548387096773
2017,Enero,Linea 5,linea-5,valle-gomez,5416.258064516129
2017,Enero,Linea 6,linea-6,deportivo-18-de-marzo,1297.0
2017,Enero,Linea 6,linea-6,el-rosario,16486.225806451614
2017,Enero,Linea 6,linea-6,ferreria-arena-ciudad-de-mexico,20016.612903225807
2017,Enero,Linea 6,linea-6,instituto-del-petroleo,3455.8387096774195
2017,Enero,Linea 6,linea-6,la-villa-basilica,16776.064516129034
2017,Enero,Linea 6,linea-6,lindavista,15721.967741935483
2017,Enero,Linea 6,linea-6,martin-carrera,26367.354838709678
2017,Enero,Linea 6,linea-6,norte-45,7030.387096774193
2017,Enero,Linea 6,linea-6,tezozomoc,5400.645161290323
2017,Enero,Linea 6,linea-6,uam-azcapotzalco,8047.870967741936
2017,Enero,Linea 6,linea-6,vallejo,7742.774193548387
2017,Enero,Linea 7,linea-7,aquiles-serdan,16126.064516129032
2017,Enero,Linea 7,linea-7,auditorio,31960.290322580644
2017,Enero,Linea 7,linea-7,barranca-del-muerto,39555.77419354839
2017,Enero,Linea 7,linea-7,camarones,15341.064516129032
2017,Enero,Linea 7,linea-7,constituyentes,8420.09677419355
2017,Enero,Linea 7,linea-7,el-rosario,37497.16129032258
2017,Enero,Linea 7,linea-7,mixcoac,21828.774193548386
2017,Enero,Linea 7,linea-7,polanco,32825.25806451613
2017,Enero,Linea 7,linea-7,refineria,10084.451612903225
2017,Enero,Linea 7,linea-7,san-antonio,14973.387096774193
2017,Enero,Linea 7,linea-7,san-joaquin,25919.83870967742
2017,Enero,Linea 7,linea-7,san-pedro-de-los-pinos,13601.451612903225
2017,Enero,Linea 7,linea-7,tacuba,8051.5161290322585
2017,Enero,Linea 7,linea-7,tacubaya,6179.290322580645
2017,Enero,Linea 8,linea-8,aculco,7268.322580645161
2017,Enero,Linea 8,linea-8,apatlaco,14485.032258064517
2017,Enero,Linea 8,linea-8,atlalilco,14595.354838709678
2017,Enero,Linea 8,linea-8,bellas-artes,22344.935483870966
2017,Enero,Linea 8,linea-8,cerro-de-la-estrella,10653.322580645161
2017,Enero,Linea 8,linea-8,chabacano,3745.032258064516
2017,Enero,Linea 8,linea-8,constitucion-de-1917,87649.51612903226
2017,Enero,Linea 8,linea-8,coyuya,20515.935483870966
2017,Enero,Linea 8,linea-8,doctores,11945.967741935483
2017,Enero,Linea 8,linea-8,escuadron-201,20869.225806451614
2017,Enero,Linea 8,linea-8,garibaldi-lagunilla,18732.16129032258
2017,Enero,Linea 8,linea-8,iztacalco,19374.354838709678
2017,Enero,Linea 8,linea-8,iztapalapa,10172.09677419355
2017,Enero,Linea 8,linea-8,la-viga,6853.193548387097
2017,Enero,Linea 8,linea-8,obrera,11465.354838709678
2017,Enero,Linea 8,linea-8,salto-del-agua,18230.09677419355
2017,Enero,Linea 8,linea-8,san-juan-de-letran,31242.870967741936
2017,Enero,Linea 8,linea-8,santa-anita,6259.096774193548
2017,Enero,Linea 8,linea-8,uam-i,20274.25806451613
2017,Enero,Linea 9,linea-9,centro-medico,14065.0
2017,Enero,Linea 9,linea-9,chabacano,10851.516129032258
2017,Enero,Linea 9,linea-9,chilpancingo,43882.290322580644
2017,Enero,Linea 9,linea-9,ciudad-deportiva,5590.548387096775
2017,Enero,Linea 9,linea-9,jamaica,10542.09677419355
2017,Enero,Linea 9,linea-9,lazaro-cardenas,12417.677419354839
2017,Enero,Linea 9,linea-9,mixiuhca,18266.483870967742
2017,Enero,Linea 9,linea-9,pantitlan,87266.06451612903
2017,Enero,Linea 9,linea-9,patriotismo,17616.870967741936
2017,Enero,Linea 9,linea-9,puebla,33220.25806451613
2017,Enero,Linea 9,linea-9,tacubaya,47667.1935483871
2017,Enero,Linea 9,linea-9,velodromo,8513.322580645161
2017,Enero,Linea A,linea-A,acatitla,13070.870967741936
2017,Enero,Linea A,linea-A,agricola-oriental,10259.612903225807
2017,Enero,Linea A,linea-A,canal-de-san-juan,12341.548387096775
2017,Enero,Linea A,linea-A,guelatao,17321.516129032258
2017,Enero,Linea A,linea-A,la-paz,36786.74193548387
2017,Enero,Linea A,linea-A,los-reyes,18548.612903225807
2017,Enero,Linea A,linea-A,pantitlan,115496.58064516129
2017,Enero,Linea A,linea-A,penon-viejo,12039.935483870968
2017,Enero,Linea A,linea-A,santa-marta,23722.709677419356
2017,Enero,Linea A,linea-A,tepalcates,15365.645161290322
2017,Enero,Linea B,linea-B,bosque-de-aragon,6557.709677419355
2017,Enero,Linea B,linea-B,buenavista,59163.354838709674
2017,Enero,Linea B,linea-B,ciudad-azteca,56062.74193548387
2017,Enero,Linea B,linea-B,deportivo-oceania,14171.90322580645
2017,Enero,Linea B,linea-B,ecatepec,26120.16129032258
2017,Enero,Linea B,linea-B,garibaldi-lagunilla,5849.5161290322585
2017,Enero,Linea B,linea-B,guerrero,5598.8387096774195
2017,Enero,Linea B,linea-B,impulsora,22838.870967741936
2017,Enero,Linea B,linea-B,lagunilla,23234.83870967742
2017,Enero,Linea B,linea-B,morelos,4045.1290322580644
2017,Enero,Linea B,linea-B,muzquiz,30640.290322580644
2017,Enero,Linea B,linea-B,nezahualcoyotl,21053.935483870966
2017,Enero,Linea B,linea-B,oceania,9568.451612903225
2017,Enero,Linea B,linea-B,olimpica,17350.709677419356
2017,Enero,Linea B,linea-B,plaza-aragon,20385.612903225807
2017,Enero,Linea B,linea-B,ricardo-flores-magon,5089.5161290322585
2017,Enero,Linea B,linea-B,rio-de-los-remedios,21170.387096774193
2017,Enero,Linea B,linea-B,romero-rubio,7655.548387096775
2017,Enero,Linea B,linea-B,san-lazaro,15173.0
2017,Enero,Linea B,linea-B,tepito,19291.58064516129
2017,Enero,Linea B,linea-B,villa-de-aragon,11905.354838709678
2017,Febrero,Linea 1,linea-1,balbuena,11122.785714285714
2017,Febrero,Linea 1,linea-1,balderas,22832.321428571428
2017,Febrero,Linea 1,linea-1,boulevard-puerto-aereo,26935.0
2017,Febrero,Linea 1,linea-1,candelaria,24736.89285714286
2017,Febrero,Linea 1,linea-1,chapultepec,53103.857142857145
2017,Febrero,Linea 1,linea-1,cuauhtemoc,22264.714285714286
2017,Febrero,Linea 1,linea-1,gomez-farias,27933.0
2017,Febrero,Linea 1,linea-1,insurgentes,60074.78571428572
2017,Febrero,Linea 1,linea-1,isabel-la-catolica,23642.214285714286
2017,Febrero,Linea 1,linea-1,juanacatlan,12071.392857142857
2017,Febrero,Linea 1,linea-1,merced,49822.642857142855
2017,Febrero,Linea 1,linea-1,moctezuma,18091.214285714286
2017,Febrero,Linea 1,linea-1,observatorio,73684.67857142857
2017,Febrero,Linea 1,linea-1,pantitlan,40575.96428571428
2017,Febrero,Linea 1,linea-1,pino-suarez,32479.535714285714
2017,Febrero,Linea 1,linea-1,salto-del-agua,23272.60714285714
2017,Febrero,Linea 1,linea-1,san-lazaro,32024.285714285714
2017,Febrero,Linea 1,linea-1,sevilla,31052.464285714286
2017,Febrero,Linea 1,linea-1,tacubaya,36131.642857142855
2017,Febrero,Linea 1,linea-1,zaragoza,54218.392857142855
2017,Febrero,Linea 12,linea-12,atlalilco,12972.785714285714
2017,Febrero,Linea 12,linea-12,calle-11,13160.714285714286
2017,Febrero,Linea 12,linea-12,culhuacan,13629.607142857143
2017,Febrero,Linea 12,linea-12,eje-central,10313.0
2017,Febrero,Linea 12,linea-12,ermita,11524.857142857143
2017,Febrero,Linea 12,linea-12,hospital-20-de-noviembre,12389.32142857143
2017,Febrero,Linea 12,linea-12,insurgentes-sur,30895.89285714286
2017,Febrero,Linea 12,linea-12,lomas-estrella,11483.285714285714
2017,Febrero,Linea 12,linea-12,mexicaltzingo,18029.071428571428
2017,Febrero,Linea 12,linea-12,mixcoac,15583.607142857143
2017,Febrero,Linea 12,linea-12,nopalera,18470.39285714286
2017,Febrero,Linea 12,linea-12,olivos,14858.464285714286
2017,Febrero,Linea 12,linea-12,parque-de-los-venados,11144.17857142857
2017,Febrero,Linea 12,linea-12,periferico-oriente,25812.10714285714
2017,Febrero,Linea 12,linea-12,san-andres-tomatlan,10655.25
2017,Febrero,Linea 12,linea-12,tezonco,19773.178571428572
2017,Febrero,Linea 12,linea-12,tlahuac,46474.892857142855
2017,Febrero,Linea 12,linea-12,tlaltenco,2700.3928571428573
2017,Febrero,Linea 12,linea-12,zapata,13828.714285714286
2017,Febrero,Linea 12,linea-12,zapotitlan,12714.607142857143
2017,Febrero,Linea 2,linea-2,allende,31145.35714285714
2017,Febrero,Linea 2,linea-2,bellas-artes,31775.14285714286
2017,Febrero,Linea 2,linea-2,chabacano,29506.071428571428
2017,Febrero,Linea 2,linea-2,colegio-militar,17035.5
2017,Febrero,Linea 2,linea-2,cuatro-caminos,104497.92857142857
2017,Febrero,Linea 2,linea-2,cuitlahuac,19723.785714285714
2017,Febrero,Linea 2,linea-2,ermita,16806.214285714286
2017,Febrero,Linea 2,linea-2,general-anaya,31355.214285714286
2017,Febrero,Linea 2,linea-2,hidalgo,30023.75
2017,Febrero,Linea 2,linea-2,nativitas,23178.39285714286
2017,Febrero,Linea 2,linea-2,normal,39588.892857142855
2017,Febrero,Linea 2,linea-2,panteones,15895.964285714286
2017,Febrero,Linea 2,linea-2,pino-suarez,25574.964285714286
2017,Febrero,Linea 2,linea-2,popotla,11288.57142857143
2017,Febrero,Linea 2,linea-2,portales,23224.964285714286
2017,Febrero,Linea 2,linea-2,revolucion,30524.785714285714
2017,Febrero,Linea 2,linea-2,san-antonio-abad,25252.75
2017,Febrero,Linea 2,linea-2,san-cosme,24218.928571428572
2017,Febrero,Linea 2,linea-2,tacuba,36815.07142857143
2017,Febrero,Linea 2,linea-2,tasquena,79146.78571428571
2017,Febrero,Linea 2,linea-2,viaducto,21809.464285714286
2017,Febrero,Linea 2,linea-2,villa-de-cortes,19849.0
2017,Febrero,Linea 2,linea-2,xola,22109.178571428572
2017,Febrero,Linea 2,linea-2,zocalo-tenochtitlan,69769.92857142857
2017,Febrero,Linea 3,linea-3,balderas,8394.142857142857
2017,Febrero,Linea 3,linea-3,centro-medico,22501.464285714286
2017,Febrero,Linea 3,linea-3,copilco,48365.142857142855
2017,Febrero,Linea 3,linea-3,coyoacan,26168.285714285714
2017,Febrero,Linea 3,linea-3,deportivo-18-de-marzo,38394.28571428572
2017,Febrero,Linea 3,linea-3,division-del-norte,20080.321428571428
2017,Febrero,Linea 3,linea-3,etiopia-plaza-de-la-transparencia,31988.964285714286
2017,Febrero,Linea 3,linea-3,eugenia,19509.571428571428
2017,Febrero,Linea 3,linea-3,guerrero,11325.92857142857
2017,Febrero,Linea 3,linea-3,hidalgo,18604.25
2017,Febrero,Linea 3,linea-3,hospital-general,23975.178571428572
2017,Febrero,Linea 3,linea-3,indios-verdes,118760.53571428571
2017,Febrero,Linea 3,linea-3,juarez,18550.714285714286
2017,Febrero,Linea 3,linea-3,la-raza,29965.5
2017,Febrero,Linea 3,linea-3,miguel-angel-de-quevedo,36007.71428571428
2017,Febrero,Linea 3,linea-3,ninos-heroes,20549.964285714286
2017,Febrero,Linea 3,linea-3,potrero,19875.75
2017,Febrero,Linea 3,linea-3,tlatelolco,21395.714285714286
2017,Febrero,Linea 3,linea-3,universidad,80550.42857142857
2017,Febrero,Linea 3,linea-3,viveros-derechos-humanos,23252.464285714286
2017,Febrero,Linea 3,linea-3,zapata,27517.75
2017,Febrero,Linea 4,linea-4,bondojito,6560.75
2017,Febrero,Linea 4,linea-4,canal-del-norte,9101.714285714286
2017,Febrero,Linea 4,linea-4,candelaria,7895.607142857143
2017,Febrero,Linea 4,linea-4,consulado,4510.25
2017,Febrero,Linea 4,linea-4,fray-servando,8595.07142857143
2017,Febrero,Linea 4,linea-4,jamaica,8210.57142857143
2017,Febrero,Linea 4,linea-4,martin-carrera,25608.964285714286
2017,Febrero,Linea 4,linea-4,morelos,7866.107142857143
2017,Febrero,Linea 4,linea-4,santa-anita,2462.214285714286
2017,Febrero,Linea 4,linea-4,talisman,5935.178571428572
2017,Febrero,Linea 5,linea-5,aragon,7453.0
2017,Febrero,Linea 5,linea-5,autobuses-del-norte,23411.535714285714
2017,Febrero,Linea 5,linea-5,consulado,5092.785714285715
2017,Febrero,Linea 5,linea-5,eduardo-molina,7562.357142857143
2017,Febrero,Linea 5,linea-5,hangares,5149.178571428572
2017,Febrero,Linea 5,linea-5,instituto-del-petroleo,5884.357142857143
2017,Febrero,Linea 5,linea-5,la-raza,10117.964285714286
2017,Febrero,Linea 5,linea-5,misterios,8591.642857142857
2017,Febrero,Linea 5,linea-5,oceania,8752.785714285714
2017,Febrero,Linea 5,linea-5,pantitlan,99963.96428571429
2017,Febrero,Linea 5,linea-5,politecnico,34097.78571428572
2017,Febrero,Linea 5,linea-5,terminal-aerea,17320.0
2017,Febrero,Linea 5,linea-5,valle-gomez,4464.571428571428
2017,Febrero,Linea 6,linea-6,deportivo-18-de-marzo,1862.75
2017,Febrero,Linea 6,linea-6,el-rosario,17948.285714285714
2017,Febrero,Linea 6,linea-6,ferreria-arena-ciudad-de-mexico,23871.035714285714
2017,Febrero,Linea 6,linea-6,instituto-del-petroleo,3810.6785714285716
2017,Febrero,Linea 6,linea-6,la-villa-basilica,16196.714285714286
2017,Febrero,Linea 6,linea-6,lindavista,18039.071428571428
2017,Febrero,Linea 6,linea-6,martin-carrera,28237.214285714286
2017,Febrero,Linea 6,linea-6,norte-45,7267.642857142857
2017,Febrero,Linea 6,linea-6,tezozomoc,5127.178571428572
2017,Febrero,Linea 6,linea-6,uam-azcapotzalco,8570.107142857143
2017,Febrero,Linea 6,linea-6,vallejo,8020.0
2017,Febrero,Linea 7,linea-7,aquiles-serdan,17158.10714285714
2017,Febrero,Linea 7,linea-7,auditorio,34946.0
2017,Febrero,Linea 7,linea-7,barranca-del-muerto,42744.75
2017,Febrero,Linea 7,linea-7,camarones,16118.964285714286
2017,Febrero,Linea 7,linea-7,constituyentes,8666.214285714286
2017,Febrero,Linea 7,linea-7,el-rosario,40673.392857142855
2017,Febrero,Linea 7,linea-7,mixcoac,24428.964285714286
2017,Febrero,Linea 7,linea-7,polanco,34195.75
2017,Febrero,Linea 7,linea-7,refineria,10546.32142857143
2017,Febrero,Linea 7,linea-7,san-antonio,16105.392857142857
2017,Febrero,Linea 7,linea-7,san-joaquin,26704.464285714286
2017,Febrero,Linea 7,linea-7,san-pedro-de-los-pinos,13241.892857142857
2017,Febrero,Linea 7,linea-7,tacuba,8493.357142857143
2017,Febrero,Linea 7,linea-7,tacubaya,6506.821428571428
2017,Febrero,Linea 8,linea-8,aculco,8164.107142857143
2017,Febrero,Linea 8,linea-8,apatlaco,14412.17857142857
2017,Febrero,Linea 8,linea-8,atlalilco,15231.107142857143
2017,Febrero,Linea 8,linea-8,bellas-artes,22134.89285714286
2017,Febrero,Linea 8,linea-8,cerro-de-la-estrella,12045.535714285714
2017,Febrero,Linea 8,linea-8,chabacano,4024.1785714285716
2017,Febrero,Linea 8,linea-8,constitucion-de-1917,92883.75
2017,Febrero,Linea 8,linea-8,coyuya,22239.928571428572
2017,Febrero,Linea 8,linea-8,doctores,12074.42857142857
2017,Febrero,Linea 8,linea-8,escuadron-201,23101.5
2017,Febrero,Linea 8,linea-8,garibaldi-lagunilla,19246.10714285714
2017,Febrero,Linea 8,linea-8,iztacalco,22736.785714285714
2017,Febrero,Linea 8,linea-8,iztapalapa,10434.357142857143
2017,Febrero,Linea 8,linea-8,la-viga,7382.178571428572
2017,Febrero,Linea 8,linea-8,obrera,13062.25
2017,Febrero,Linea 8,linea-8,salto-del-agua,17768.821428571428
2017,Febrero,Linea 8,linea-8,san-juan-de-letran,29793.60714285714
2017,Febrero,Linea 8,linea-8,santa-anita,6543.178571428572
2017,Febrero,Linea 8,linea-8,uam-i,26102.75
2017,Febrero,Linea 9,linea-9,centro-medico,15043.464285714286
2017,Febrero,Linea 9,linea-9,chabacano,11544.67857142857
2017,Febrero,Linea 9,linea-9,chilpancingo,45482.07142857143
2017,Febrero,Linea 9,linea-9,ciudad-deportiva,7933.035714285715
2017,Febrero,Linea 9,linea-9,jamaica,11983.07142857143
2017,Febrero,Linea 9,linea-9,lazaro-cardenas,12602.535714285714
2017,Febrero,Linea 9,linea-9,mixiuhca,19420.178571428572
2017,Febrero,Linea 9,linea-9,pantitlan,91286.67857142857
2017,Febrero,Linea 9,linea-9,patriotismo,19388.85714285714
2017,Febrero,Linea 9,linea-9,puebla,35222.07142857143
2017,Febrero,Linea 9,linea-9,tacubaya,50943.0
2017,Febrero,Linea 9,linea-9,velodromo,9999.107142857143
2017,Febrero,Linea A,linea-A,acatitla,13419.607142857143
2017,Febrero,Linea A,linea-A,agricola-oriental,10483.964285714286
2017,Febrero,Linea A,linea-A,canal-de-san-juan,13119.607142857143
2017,Febrero,Linea A,linea-A,guelatao,20440.0
2017,Febrero,Linea A,linea-A,la-paz,39708.28571428572
2017,Febrero,Linea A,linea-A,los-reyes,19447.035714285714
2017,Febrero,Linea A,linea-A,pantitlan,123993.17857142857
2017,Febrero,Linea A,linea-A,penon-viejo,12881.357142857143
2017,Febrero,Linea A,linea-A,santa-marta,25057.75
2017,Febrero,Linea A,linea-A,tepalcates,18385.428571428572
2017,Febrero,Linea B,linea-B,bosque-de-aragon,6936.964285714285
2017,Febrero,Linea B,linea-B,buenavista,62379.0
2017,Febrero,Linea B,linea-B,ciudad-azteca,60280.03571428572
2017,Febrero,Linea B,linea-B,deportivo-oceania,16445.071428571428
2017,Febrero,Linea B,linea-B,ecatepec,28549.75
2017,Febrero,Linea B,linea-B,garibaldi-lagunilla,5325.607142857143
2017,Febrero,Linea B,linea-B,guerrero,5831.214285714285
2017,Febrero,Linea B,linea-B,impulsora,25500.0
2017,Febrero,Linea B,linea-B,lagunilla,23801.071428571428
2017,Febrero,Linea B,linea-B,morelos,3826.6428571428573
2017,Febrero,Linea B,linea-B,muzquiz,32385.178571428572
2017,Febrero,Linea B,linea-B,nezahualcoyotl,25087.678571428572
2017,Febrero,Linea B,linea-B,oceania,10533.67857142857
2017,Febrero,Linea B,linea-B,olimpica,18370.10714285714
2017,Febrero,Linea B,linea-B,plaza-aragon,20640.928571428572
