ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,UBICACION,USO,MODELO
7127986,Fuentes de beber,145,FONTARRON,14,MORATALAZ,OPERATIVO,445570.66,4471990.45,ETRS89,40.39674033,-3.64137193,CALLE,LA TACONA,5,28030,"junto area infantil, en jardin interbloques",11102680,2020-06-24 00:00:00.0,FUE_14_0114,FUE25,ZV,PERSONAS,MU-37A
7130464,Fuentes de beber,193,VALDERRIVAS,19,VICALVARO,OPERATIVO,448820.84,4472242.16,ETRS89,40.39921399,-3.60309551,CALLE,MINERVA,67,28032,"c/v avda. aurora boreal, junto farola 45 en zona estancial",31001007,2020-07-29 00:00:00.0,FUE_19_0144,FUE25,VP,PERSONAS_Y_MASCOTAS,MIXTA ESTELA
7130546,Fuentes de beber,214,TIMON,21,BARAJAS,OPERATIVO,449815.28,4480647.46,ETRS89,40.47499482,-3.59204145,CALLE,PLAYA DE BOLNUEVO,20,28042,c/v calle playa de torimbia,31035711,2020-07-15 00:00:00.0,FUE_21_0064,FUE25,ZV,PERSONAS,MU-37AA
7130548,Fuentes de beber,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,450151.35,4478689.01,ETRS89,40.45737217,-3.58792309,CALLE,LA RIOJA,13,28042,c/v calle corbeta. metro alameda de osuna,11139780,2020-07-15 00:00:00.0,FUE_21_0066,FUE25,VP,PERSONAS,MU-37A
7130552,Fuentes de beber,015,UNIVERSIDAD,01,CENTRO,OPERATIVO,440013.17,4475256.08,ETRS89,40.42577692,-3.70716237,CALLE,SAN BERNARDO,55,28015,c/v calle espiritu santo,11006719,2020-07-16 00:00:00.0,FUE_01_0090,FUE25,VP,PERSONAS,MU-37A
7130554,Fuentes de beber,015,UNIVERSIDAD,01,CENTRO,OPERATIVO,440294.56,4475210.31,ETRS89,40.42538484,-3.70384111,PLAZA,RASTRILLO,1,28004,c/v calle espiritu santo,11005850,2020-07-15 00:00:00.0,FUE_01_0091,FUE25,VP,PERSONAS,MU-37A
7130570,Fuentes de beber,011,PALACIO,01,CENTRO,OPERATIVO,439682.15,4474587.78,ETRS89,40.41973264,-3.71100097,PLAZA,ENCARNACION,2,28013,c/v calle de la encarnación,11000277,2020-06-19 00:00:00.0,FUE_01_0094,FUE25,VP,PERSONAS,MU-37A
7130571,Fuentes de beber,044,GUINDALERA,04,SALAMANCA,OPERATIVO,443764.387,4476758.612,ETRS89,40.43957453,-3.66307652,AVENIDA,BRUSELAS,57,28028,"frente farola 82, junto acceso metro parque de las avenidas",11017967,2020-07-24 00:00:00.0,FUE_04_0052,FUE25,VP,PERSONAS,MU-37A
7130572,Fuentes de beber,044,GUINDALERA,04,SALAMANCA,OPERATIVO,443623.040,4476945.710,ETRS89,40.44125043,-3.66475965,AVENIDA,BAVIERA,2,28028,"frente nº 2, junto farola 4 y area infantil",11017946,2020-08-03 00:00:00.0,FUE_04_0053,FUE25,ZV,PERSONAS,MU-37A
7130573,Fuentes de beber,046,CASTELLANA,04,SALAMANCA,OPERATIVO,441809.520,4476528.540,ETRS89,40.43736743,-3.68610383,CALLE,SERRANO,93,28006,"junto farola 204-205, en zona peatonal de c/ lopez de hoyos",11020238,2020-08-07 00:00:00.0,FUE_04_0055,FUE25,VP,PERSONAS,MU-37A
7130574,Fuentes de beber,042,GOYA,04,SALAMANCA,OPERATIVO,442846.250,4475436.460,ETRS89,40.42760132,-3.67378271,CALLE,ALCANTARA,22 B,28006,"entre farolas 14 y 16, en jardin de maria pacheco",31071783,2020-08-03 00:00:00.0,FUE_04_0054,FUE25,VP,PERSONAS,MU-37A
7130595,Fuentes de beber,105,CAMPAMENTO,10,LATINA,OPERATIVO,434344.33,4471875.28,ETRS89,40.39489347,-3.77363584,CALLE,MONTEHERMOSO,18,28024,"final c/ montehermoso, en parque junto area infantil",31020701,2020-07-31 00:00:00.0,FUE_10_0120,FUE25,ZV,PERSONAS,MU-37A
7130598,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,433752.140,4470044.500,ETRS89,40.37835425,-3.78042275,CALLE,MIRABEL,17,28044,"en parque, proximo a farola 6 de pza. cuacos de yuste",11067708,2020-08-03 00:00:00.0,FUE_10_0121,FUE25,ZV,PERSONAS,MU-37A
7130622,Fuentes de beber,101,LOS CARMENES,10,LATINA,OPERATIVO,437349.290,4472712.300,ETRS89,40.40266517,-3.73831293,CALLE,RIOCABADO,7,28047,"posterior, en jardin proximo a area infantil",20086953,2020-07-27 00:00:00.0,FUE_10_0122,FUE25,ZV,PERSONAS,MU-37A
7131490,Fuentes de beber,044,GUINDALERA,04,SALAMANCA,OPERATIVO,443063.988,4476332.966,ETRS89,40.43569243,-3.67129628,CALLE,PILAR DE ZARAGOZA,54 C,28028,junto pergola y area infantil de jardin de aurora auñon,31004337,2023-04-21 00:00:00.0,FUE_04_0056,FUE25,ZV,PERSONAS,MU-37A
7131533,Fuentes de beber,126,ZOFIO,12,USERA,OPERATIVO,439451.640,4470692.760,ETRS89,40.38462771,-3.71334743,CALLE,MARCELO USERA,151,28026,"posterior, frente c/ cerecinos 1, en parque olof palme",11085151,2020-08-28 00:00:00.0,FUE_12_0081,FUE25,ZV,PERSONAS,MU-37A
7140975,Fuentes de beber,132,SAN DIEGO,13,PUENTE DE VALLECAS,OPERATIVO,443347.62,4472000.59,ETRS89,40.39668342,-3.66756652,PLAZA,PUERTO RUBIO,1,28053,"frente callejon de los civiles, junto area infantil",11092033,2020-08-27 00:00:00.0,FUE_13_0164,FUE25,VP,PERSONAS,OTRO
7141608,Fuentes de beber,064,ALMENARA,06,TETUAN,OPERATIVO,441074.74,4480326.96,ETRS89,40.47153349,-3.69511931,CALLE,JOAQUIN DICENTA,3,28029,cv calle padre rubio,31040995,2020-08-18 00:00:00.0,FUE_06_0091,FUE25,VP,PERSONAS,MU-37A
7143151,Fuentes de beber,126,ZOFIO,12,USERA,OPERATIVO,439590.340,4470587.660,ETRS89,40.38369098,-3.7117035,AVENIDA,RAFAELA YBARRA,4,28026,junto area canina del parque olof palme,20025114,2020-08-31 00:00:00.0,FUE_12_0080,FUE25,ZV,PERSONAS_Y_MASCOTAS,MIXTA ESTELA
7143287,Fuentes de beber,016,SOL,01,CENTRO,OPERATIVO,440008.5,4474583.72,ETRS89,40.41971965,-3.70715399,CALLE,PRECIADOS,35,28013,,11007251,2020-08-21 00:00:00.0,FUE_01_0096,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE
7143288,Fuentes de beber,011,PALACIO,01,CENTRO,OPERATIVO,439645.39,4473879.88,ETRS89,40.41335288,-3.71136708,PLAZA,PAJA,6,28005,c/v príncipe angloná,31039930,2020-09-01 00:00:00.0,FUE_01_0099,FUE25,VP,PERSONAS,MU-37A
7143294,Fuentes de beber,011,PALACIO,01,CENTRO,OPERATIVO,439909.79,4473842.61,ETRS89,40.41303627,-3.70824745,CALLE,GRAFAL,10,28005,frente nº 10 c/v san bruno,31008741,2020-09-04 00:00:00.0,FUE_01_0104,FUE25,VP,PERSONAS,MU-37A
7143295,Fuentes de beber,014,JUSTICIA,01,CENTRO,OPERATIVO,441198.76,4474937.61,ETRS89,40.42299262,-3.69315742,CALLE,TAMAYO Y BAUS,5,28004,,20005408,2020-09-10 00:00:00.0,FUE_01_0105,FUE25,VP,PERSONAS,MU-37C
7143330,Fuentes de beber,133,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,FUERA_DE_SERVICIO,444026.324,4471155.026,ETRS89,40.38911197,-3.65949516,AVENIDA,PALOMERAS,7,28018,"frente nº 7, entre area infantil y  area canina del parque payaso fofo",11095585,2020-09-07 00:00:00.0,FUE_13_0165,FUE25,ZV,PERSONAS,MU-37A
7144043,Fuentes de beber,016,SOL,01,CENTRO,OPERATIVO,440246.190,4474163.660,ETRS89,40.41595266,-3.70431294,PLAZA,PONTEJOS,2,28012,,20006798,2020-09-14 00:00:00.0,FUE_01_0097,FUE25,ZV,PERSONAS,FUENTE_ACCESIBLE
7144044,Fuentes de beber,016,SOL,01,CENTRO,OPERATIVO,440012.71,4474018.14,ETRS89,40.41462495,-3.70705103,CALLE,IMPERIAL,10,28012,,20104671,2020-09-15 00:00:00.0,FUE_01_0098,FUE25,VP,PERSONAS,MU-37A
7144077,Fuentes de beber,011,PALACIO,01,CENTRO,OPERATIVO,439660.72,4474162.99,ETRS89,40.41590438,-3.71121326,PLAZA,BIOMBO,1,28013,c/v calle calderón de la barca,31002658,2020-09-22 00:00:00.0,FUE_01_0103,FUE25,ZV,PERSONAS,MU-37A
7144387,Fuentes de beber,133,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,OPERATIVO,443824.075,4471284.253,ETRS89,40.39026251,-3.66188936,CALLE,SIERRA BERMEJA,35,28018,"junto farola 14, proximo a area infantil",11095023,2025-02-06 00:00:00.0,FUE_13_0168,FUE25,ZV,PERSONAS,MU-37A
7144530,Fuentes de beber,134,PALOMERAS SURESTE,13,PUENTE DE VALLECAS,OPERATIVO,446430.610,4470246.890,ETRS89,40.38108897,-3.6310926,CALLE,EL YESERO,3,28031,"proximo a farola 6, en jardin junto area infantil",31015179,2020-09-18 00:00:00.0,FUE_13_0171,FUE25,ZV,PERSONAS,MU-37A
7153472,Fuentes de beber,063,CASTILLEJOS,06,TETUAN,OPERATIVO,441195.17,4478782.55,ETRS89,40.45762934,-3.69355562,AVENIDA,BRASIL,19,28020,,11030596,2020-09-24 00:00:00.0,FUE_06_0095,FUE25,ZV,PERSONAS,MU-37A
7180284,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,440048.974,4465997.723,ETRS89,40.34237543,-3.70586915,CALLE,LENGUAS,2,28021,"proximo a farola 15, en parque los verdes",11125736,2020-10-09 00:00:00.0,FUE_17_0131,FUE25,ZV,PERSONAS,MU-37B
7181563,Fuentes de beber,112,OPAÑEL,11,CARABANCHEL,OPERATIVO,439108.0,4471426.75,ETRS89,40.3912148,-3.71746587,CALLE,JOSEFA FERNANDEZ BUTERGA,19,28019,"frente c/ la verdad y farola 7, en jardin junto area infantil",31032497,2020-10-14 00:00:00.0,FUE_11_0137,FUE25,ZV,PERSONAS,MU-37A
7181578,Fuentes de beber,013,CORTES,01,CENTRO,OPERATIVO,440871.73,4474089.38,ETRS89,40.41532819,-3.69693337,CALLE,SAN AGUSTIN,2,28014,c/v calle prado,11003755,2020-10-14 00:00:00.0,FUE_01_0111,FUE25,VP,PERSONAS,MU-37A
7181673,Fuentes de beber,113,SAN ISIDRO,11,CARABANCHEL,OPERATIVO,438166.94,4471811.91,ETRS89,40.39461518,-3.72859055,CALLE,SUINTILA,6,28019,"c/v c/ chindasvinto, junto cancha baloncesto y area infantil",11072539,2020-10-19 00:00:00.0,FUE_11_0140,FUE25,ZV,PERSONAS,MU-37A
7182777,Fuentes de beber,083,PEÑAGRANDE,08,FUENCARRAL-EL PARDO,OPERATIVO,438854.32,4481653.72,ETRS89,40.48332491,-3.72143876,CALLE,PICO DE MAJALASNA,3,28035,junto pista deportiva,20073723,,FUE_08_0180,FUE25,ZV,PERSONAS,MU-37B
7183885,Fuentes de beber,012,EMBAJADORES,01,CENTRO,OPERATIVO,440948.62,4473442.39,ETRS89,40.40950524,-3.6959671,CALLE,SANTA ISABEL,47,28012,c/v santa inés,11003134,2020-10-28 00:00:00.0,FUE_01_0109,FUE25,VP,PERSONAS,MU-37A
7183994,Fuentes de beber,015,UNIVERSIDAD,01,CENTRO,OPERATIVO,440546.73,4474956.6,ETRS89,40.42311736,-3.70084488,CALLE,FUENCARRAL,43,28004,,11005645,2020-10-30 00:00:00.0,FUE_01_0106,FUE25,ZV,PERSONAS,FUENTE_ACCESIBLE
7244015,Fuentes de beber,033,ESTRELLA,03,RETIRO,OPERATIVO,443810.53,4473838.97,ETRS89,40.41327595,-3.66227445,CALLE,SIRIO,2,28007,"entre farolas 5 y 6, en parque junto area infantil",11011936,,FUE_03_0058,FUE25,ZV,PERSONAS,MU-37A
7356651,Fuentes de beber,164,PINAR DEL REY,16,HORTALEZA,OPERATIVO,445350.25,4480396.5,ETRS89,40.47245225,-3.64469185,CALLE,ROGELIO MUÑOZ,12,28033,parque isabel clara eugenia. recinto cerrado/vallado,31027148,,FUE_16_0169,FUE25,ZV,PERSONAS,EGEA
7356688,Fuentes de beber,164,PINAR DEL REY,16,HORTALEZA,OPERATIVO,445768.785,4480260.042,ETRS89,40.4712504,-3.6397431,CALLE,MAR ADRIATICO,7,28033,area canina parque alfredo kraus,20076191,,FUE_16_0170,FUE25,ZV,PERSONAS,MIXTA NEPTUNO
7493789,Fuentes de beber,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,436074.1,4469270.797,ETRS89,40.37156575,-3.75299395,CALLE,GUITARRA,6,28044,"junto farola 6, proximo a area infantil del parque mesonero romanos",31066442,,FUE_11_0142,FUE25,ZV,PERSONAS,MU-37A
7608511,Fuentes de beber,053,CIUDAD JARDIN,05,CHAMARTIN,OPERATIVO,442753.3,4477946.43,ETRS89,40.45020597,-3.67510457,CALLE,MARCENADO,51,28002,dentro del árena canina,31044661,,FUE_05_0084,FUE25,ZV,PERSONAS_Y_MASCOTAS,MIXTA ESTELA
7798936,Fuentes de beber,041,RECOLETOS,04,SALAMANCA,OPERATIVO,442103.87,4474774.83,ETRS89,40.42158969,-3.68247376,CALLE,ALCALA,62,28009,"entre farolas 306 y 308, junto a la casa arabe",11014575,2021-03-04 00:00:00.0,FUE_04_0057,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE
7805902,Fuentes de beber,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,449815.05,4468290.58,ETRS89,40.36367579,-3.59106912,CALLE,PILAR DE MADARIAGA ROJO,15,28051,"entre farola 18 y 20, junto area infantil en parque game iris",31037207,2021-03-05 00:00:00.0,FUE_18_0066,FUE25,ZV,PERSONAS,MU-37A
7806626,Fuentes de beber,155,SAN PASCUAL,15,CIUDAD LINEAL,OPERATIVO,444666.0,4477196.36,ETRS89,40.44357848,-3.65248435,AVENIDA,BADAJOZ,17,28027,c/v c/ condesa de venadito,31038048,2021-03-09 00:00:00.0,FUE_15_0132,FUE25,ZV,PERSONAS,MU-37C
7822988,Fuentes de beber,091,CASA DE CAMPO,09,MONCLOA-ARAVACA,OPERATIVO,438145.79,4475183.15,ETRS89,40.42498319,-3.72916746,PASEO,COMANDANTE FORTEA,12,28008,frente al nº12. junto a la zona verde y a la zona infantil,20146522,2021-03-12 00:00:00.0,FUE_09_0134,FUE25,VP,PERSONAS,MU-37A
7832769,Fuentes de beber,093,CIUDAD UNIVERSITARIA,09,MONCLOA-ARAVACA,OPERATIVO,439512.93,4478614.54,ETRS89,40.4559951,-3.71337884,AVENIDA,DOCTOR FEDERICO RUBIO Y GALI,102,28040,junto a la zona infantil,11053461,,FUE_09_0135,FUE25,ZV,PERSONAS,MU-37A
7835694,Fuentes de beber,214,TIMON,21,BARAJAS,OPERATIVO,449700.68,4480651.56,ETRS89,40.47502483,-3.59339367,CALLE,PLAYA DE PONIENTE,9,28042,"frente c/ playa de bolnuevo, junto zona infantil",31023252,2021-03-17 00:00:00.0,FUE_21_0067,FUE25,ZV,PERSONAS,CASTIZA
7835695,Fuentes de beber,214,TIMON,21,BARAJAS,OPERATIVO,449396.26,4480420.53,ETRS89,40.47292508,-3.59696638,CALLE,MISTRAL,3,28042,entre c/ huracán y sotavento,31023262,2021-03-17 00:00:00.0,FUE_21_0068,FUE25,ZV,PERSONAS,CASTIZA
7835785,Fuentes de beber,125,MOSCARDO,12,USERA,OPERATIVO,440164.2,4471404.56,ETRS89,40.39109144,-3.70501991,CALLE,CALESAS,4,28026,"frente farola 4, junto cancha de baloncesto del parque amarillo",20083683,2021-03-17 00:00:00.0,FUE_12_0085,FUE25,ZV,PERSONAS,MU-37A
7835826,Fuentes de beber,155,SAN PASCUAL,15,CIUDAD LINEAL,OPERATIVO,444467.69,4477269.39,ETRS89,40.44422315,-3.65482901,CALLE,CONDESA DE VENADITO,3 B,28027,c/v c/ torrelaguna,31047574,2023-06-01 00:00:00.0,FUE_15_0134,FUE25,VP,PERSONAS,MU-37B
7838364,Fuentes de beber,021,IMPERIAL,02,ARGANZUELA,OPERATIVO,439019.97,4473706.98,ETRS89,40.41174974,-3.71872145,CALLE,MORENO NIETO,5,28005,junto areas infantiles en jardin de pedro aunion monroy,20007204,2020-10-27 00:00:00.0,FUE_02_0065,FUE25,ZV,PERSONAS,MU-37A
7870390,Fuentes de beber,064,ALMENARA,06,TETUAN,OPERATIVO,440881.12,4480154.89,ETRS89,40.46996966,-3.69738717,CALLE,ROSARIO ROMERO,25,28029,"fte nº 25, cv c de la costa verde, junto zona infantil",11033261,2021-04-16 00:00:00.0,FUE_06_0097,FUE25,VP,PERSONAS,PIEDRA VP
7870538,Fuentes de beber,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,449339.19,4475813.98,ETRS89,40.43142301,-3.59727205,AVENIDA,ARCENTALES,57,28022,"junto area canina, en parque semiforestal  junto al metropolitano",31042641,2021-04-26 00:00:00.0,FUE_20_0130,FUE25,ZV,PERSONAS_Y_MASCOTAS,MIXTA NEPTUNO
7870539,Fuentes de beber,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,449313.79,4475763.97,ETRS89,40.43097094,-3.5975675,AVENIDA,ARCENTALES,57,28022,"proximo a gta. m-40, en parque semiforestal junto al metropolitano",31042641,2021-04-26 00:00:00.0,FUE_20_0131,FUE25,ZV,PERSONAS_Y_MASCOTAS,MIXTA NEPTUNO
7900283,Fuentes de beber,143,MARROQUINA,14,MORATALAZ,OPERATIVO,445772.49,4473302.52,ETRS89,40.40857343,-3.63910557,CALLE,MOLINA DE SEGURA,2,28030,"entre pista deportiva y area infantil, en jardines de dionisio ridruejo",20158916,2021-05-28 00:00:00.0,FUE_14_0115,FUE25,ZV,PERSONAS,EGEA
7935522,Fuentes de beber,013,CORTES,01,CENTRO,OPERATIVO,440667.69,4474408.14,ETRS89,40.41818521,-3.69936792,CALLE,VIRGEN DE LOS PELIGROS,2,28013,,11004166,2021-09-10 00:00:00.0,FUE_01_0113,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE
8004949,Fuentes de beber,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,444816.54,4475986.07,ETRS89,40.43268554,-3.65060422,CALLE,ALCALA,294,28027,c/v calle maximo san juan,20038538,,FUE_15_0136,FUE25,VP,PERSONAS,MU-37A
8137135,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,434508.06,4469797.62,ETRS89,40.37619001,-3.77149316,CALLE,SOLEDAD CAZORLA,27,28044,"parque alfredo landa, junto area de entrenamiento fisico",20020644,2021-06-24 00:00:00.0,FUE_10_0124,FUE25,ZV,PERSONAS,MU-37A
8217229,Fuentes de beber,075,RIOS ROSAS,07,CHAMBERI,OPERATIVO,440918.25,4477515.36,ETRS89,40.4461943,-3.69670353,CALLE,RAIMUNDO FERNANDEZ VILLAVERDE,50,28003,al lado parque infantil,11042234,2021-02-12 00:00:00.0,FUE_07_0034,FUE25,ZV,PERSONAS,METROPOLIS
8835112,Fuentes de beber,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,446598.040,4468935.750,ETRS89,40.36928809,-3.6290104,CALLE,PUERTO DE PORZUNA,45,28031,"frente farola 49, dentro de area canina en parque mayorazgo",31051767,2022-05-05 00:00:00.0,FUE_18_0068,FUE25,ZV,PERSONAS_Y_MASCOTAS,MIXTA ESTELA
8187037,Fuentes de beber,105,CAMPAMENTO,10,LATINA,OPERATIVO,433876.17,4471865.02,ETRS89,40.39476401,-3.77915073,CALLE,ARENAS DE SAN PEDRO,25,28024,"frente farola 11, junto area infantil en acceso a ceip  gonzalo fdez. de cordoba",20136257,,FUE_10_0126,FUE25,ZV,PERSONAS,MU-37A
8217227,Fuentes de beber,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,448488.453,4483088.576,ETRS89,40.49690447,-3.60789191,AVENIDA,MANUEL FRAGA IRIBARNE,208,28055,zona verde,31040163,,FUE_16_0176,FUE25,ZV,PERSONAS,EGEA
8217231,Fuentes de beber,075,RIOS ROSAS,07,CHAMBERI,OPERATIVO,440968.35,4477505.98,ETRS89,40.44611336,-3.69611191,CALLE,RAIMUNDO FERNANDEZ VILLAVERDE,50,28003,cv modesto la fuente,11042234,2021-02-11 00:00:00.0,FUE_07_0035,FUE25,ZV,PERSONAS,METROPOLIS
8363703,Fuentes de beber,087,MIRASIERRA,08,FUENCARRAL-EL PARDO,OPERATIVO,439562.45,4483183.5,ETRS89,40.49715753,-3.71323026,CALLE,COSTA BRAVA,30 B,28034,fuente del saceral,20079351,,FUE_08_0184,FUE25,ZV,PERSONAS,ESCULTURA PATRIMONIO HISTÓRICO
8779365,Fuentes de beber,086,VALVERDE,08,FUENCARRAL-EL PARDO,OPERATIVO,441874.74,4483069.33,ETRS89,40.49629422,-3.68593409,CALLE,ISLAS PALAOS,4,28034,junto a área infantil,20094197,2022-03-23 00:00:00.0,FUE_08_0185,FUE25,ZV,PERSONAS,MU-37A
8800146,Fuentes de beber,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,OPERATIVO,450811.16,4480587.47,ETRS89,40.47451398,-3.58028874,CALLE,TROPICO,19,28042,"zv calle acuario, junto pistas y área infantil",20044044,2022-04-04 00:00:00.0,FUE_21_0071,FUE25,ZV,PERSONAS,MU-37B
8800150,Fuentes de beber,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,OPERATIVO,450803.236,4480598.554,ETRS89,40.47461336,-3.58038307,CALLE,TROPICO,19,28042,zv calle acuario - junto área canina,20044044,2022-04-04 00:00:00.0,FUE_21_0072,FUE25,ZV,MASCOTAS,BEBEDERO NEPTUNO
8823823,Fuentes de beber,074,ALMAGRO,07,CHAMBERI,FUERA_DE_SERVICIO,440681.17,4476473.63,ETRS89,40.43679306,-3.69940176,CALLE,SANTA ENGRACIA,78,28010,c/v garcía paredes,20014352,2022-05-03 00:00:00.0,FUE_07_0036,FUE22,VP,PERSONAS,METROPOLIS
8834918,Fuentes de beber,095,VALDEMARIN,09,MONCLOA-ARAVACA,OPERATIVO,434115.99,4480215.43,ETRS89,40.470006,-3.77719071,AVENIDA,VALDEMARIN,67,28023,junto área canina,20166322,2022-05-05 00:00:00.0,FUE_09_0136,FUE25,ZV,PERSONAS_Y_MASCOTAS,MIXTA ESTELA
8835114,Fuentes de beber,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,446944.621,4468698.957,ETRS89,40.36717702,-3.62490862,CALLE,CINCOVILLAS,5,28051,"entre farolas 8 y 10, dentro de area canina en parque",31028057,2022-05-05 00:00:00.0,FUE_18_0069,FUE25,ZV,PERSONAS_Y_MASCOTAS,MIXTA ESTELA
8835122,Fuentes de beber,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,448448.5,4468290.07,ETRS89,40.36358783,-3.60716321,AVENIDA,CERRO MILANO,27,28051,"frente farola 164 , junto area canina en parque junto m-45",31064538,,FUE_18_0072,FUE25,ZV,PERSONAS_Y_MASCOTAS,MIXTA ESTELA
8835185,Fuentes de beber,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,446521.350,4469652.910,ETRS89,40.37574383,-3.62997383,CALLE,CABEZA MESADA,7,28031,"junto area canina, en parque valdeperdices",31043451,2022-05-05 00:00:00.0,FUE_18_0074,FUE25,ZV,PERSONAS_Y_MASCOTAS,MIXTA ESTELA
8846159,Fuentes de beber,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,OPERATIVO,451037.482,4480206.23,ETRS89,40.47109291,-3.57758948,CALLE,AYERBE,19,28042,,11140510,2022-05-20 00:00:00.0,FUE_21_0073,FUE25,ZV,PERSONAS,FUENTE_ACCESIBLE
8846166,Fuentes de beber,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,OPERATIVO,451254.2,4480333.332,ETRS89,40.47225067,-3.57504284,CALLE,ARIES,29,28042,junto a área infantil,31024035,2022-05-20 00:00:00.0,FUE_21_0074,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE
8857556,Fuentes de beber,051,EL VISO,05,CHAMARTIN,OPERATIVO,442431.73,4477462.36,ETRS89,40.44582303,-3.67885268,CALLE,EMILIO CAMPION,6,28002,príncipe de vergara 143,20009306,2022-06-01 00:00:00.0,FUE_05_0085,FUE25,ZV,PERSONAS,MU-37A
8857616,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,433375.91,4478847.65,ETRS89,40.45762569,-3.78577658,CALLE,RISCO DE LOS CLAVELES,2,28023,c/v cale zarza junto zona infantil,20163087,,FUE_09_0137,FUE25,ZV,PERSONAS,METROPOLIS
8857633,Fuentes de beber,076,VALLEHERMOSO,07,CHAMBERI,OPERATIVO,439898.26,4476911.22,ETRS89,40.44067884,-3.70867342,AVENIDA,FILIPINAS,7,28003,cerca de entrada centro deportivo go fit vallehermoso,20173015,2022-06-03 00:00:00.0,FUE_07_0037,FUE25,VP,PERSONAS,MU-37A
8888936,Fuentes de beber,103,LUCERO,10,LATINA,OPERATIVO,436418.910,4473014.920,ETRS89,40.40532077,-3.74930642,CALLE,CEBREROS,80,28011,"proximo a farola 78, junto área infantil de parque",11063090,2022-06-10 00:00:00.0,FUE_10_0127,FUE25,ZV,PERSONAS,MU-37A
8888937,Fuentes de beber,031,PACIFICO,03,RETIRO,OPERATIVO,442790.860,4472730.630,ETRS89,40.40322197,-3.67419231,CALLE,GRANADA,55 C,28007,"en jardin interbloques, junto area infantil",31060650,,FUE_03_0059,FUE25,ZV,PERSONAS,MU-37A
8901499,Fuentes de beber,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,450518.36,4479016.68,ETRS89,40.46034596,-3.58362027,CALLE,LA RIOJA,27,28042,,11139917,2022-06-29 00:00:00.0,FUE_21_0075,FUE25,ZV,PERSONAS,MU-37A
8905681,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,440146.639,4466185.663,ETRS89,40.34407551,-3.70473694,CALLE,AMADEO FERNANDEZ,17,28021,"entre farolas 3 y 4, junto area infantil en jardin de la luz",11125659,,FUE_17_0135,FUE25,ZV,PERSONAS,MU-37A
8907072,Fuentes de beber,142,HORCAJO,14,MORATALAZ,OPERATIVO,446391.520,4473082.407,ETRS89,40.40663061,-3.63179179,CALLE,FUENTE CARRANTONA,28,28030,"proximo a farola 87, en acera de jardines de miss mara",31015142,2022-06-30 00:00:00.0,FUE_14_0117,FUE25,ZV,PERSONAS,MU-37A
8916669,Fuentes de beber,043,FUENTE DEL BERRO,04,SALAMANCA,OPERATIVO,443772.82,4475329.3,ETRS89,40.42669911,-3.66285064,CALLE,RAMON DE AGUINAGA,20,28028,"c/v c/ bocangel, en plaza",31060494,,FUE_04_0059,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE
8978626,Fuentes de beber,085,LA PAZ,08,FUENCARRAL-EL PARDO,OPERATIVO,440329.359,4481554.875,ETRS89,40.4825418,-3.7040272,CALLE,SANTIAGO DE COMPOSTELA,46,28034,"junto zona infantil, en bulevar avda. de la ilustración",11045917,2023-12-14 00:00:00.0,FUE_08_0188,FUE25,VP,PERSONAS,EGEA
