fecha,totalUsoAlDia,horasTotalesDeUso,horasTtotalesDeServicio,horasTotalesDeDisponibilidad,bicicletasMediasDisponibilidad,usoPorAbandonadosOcasionales,usoPorAbandonadosAnuales
2018-12-04T00:00:00Z,1809.1,45801.85,47610.95,1983.79,7075,53,7128
2018-04-13T00:00:00Z,2308.57,45456.41,47764.98,1990.21,8595,80,8675
2018-04-14T00:00:00Z,2535.07,45057.15,47592.22,1983.01,7668,330,7998
2018-04-15T00:00:00Z,2421.87,45273.23,47695.1,1987.3,7296,300,7596
2018-04-16T00:00:00Z,2612.15,44632.73,47244.88,1968.54,9844,116,996
2018-04-17T00:00:00Z,3144.88,43891.6,47036.48,1959.85,11402,168,1157
2018-04-18T00:00:00Z,3397.4,43109.5,46506.9,1937.79,12504,191,12695
2018-04-19T00:00:00Z,3417.7,42484.03,45901.73,1912.57,12561,139,127
2018-04-20T00:00:00Z,3417.33,43664.75,47082.08,1961.75,1215,177,12327
2018-04-21T00:00:00Z,2903.37,44654.35,47557.72,1981.57,8705,419,9124
2018-04-22T00:00:00Z,2976.52,44319.13,47295.65,1970.65,9094,336,943
2018-04-23T00:00:00Z,3131.87,44440.43,47572.3,1982.18,11377,221,11598
2018-04-24T00:00:00Z,3495.18,43535.47,47030.65,1959.61,12846,183,13029
2018-04-25T00:00:00Z,3649.17,42715.53,46364.7,1931.86,13592,160,13752
2018-04-26T00:00:00Z,3741.87,42875.72,46617.59,1942.4,13392,171,13563
2018-04-27T00:00:00Z,3578.87,42693.75,46272.62,1928.03,1233,291,12621
2018-04-28T00:00:00Z,2403.07,43718.4,46121.47,1921.73,6987,453,744
2018-04-29T00:00:00Z,1150.48,45735.98,46886.46,1953.6,3707,150,3857
2018-04-30T00:00:00Z,1635.97,45861.25,47497.22,1979.05,5555,199,5754
2018-01-05T00:00:00Z,2142.45,45180.84,47323.29,1971.8,5669,418,6087
2018-02-05T00:00:00Z,2290.47,44586.06,46876.53,1953.19,6903,236,7139
2018-03-05T00:00:00Z,2901.3,43461.66,46362.96,1931.79,10814,211,11025
2018-04-05T00:00:00Z,3346.78,43473.35,46820.13,1950.84,11629,223,11852
2018-05-05T00:00:00Z,3177.0,43720.88,46897.88,1954.08,9114,463,9577
2018-06-05T00:00:00Z,3060.05,43101.5,46161.55,1923.4,8495,478,8973
2018-07-05T00:00:00Z,2836.57,44075.58,46912.15,1954.67,10334,234,10568
2018-08-05T00:00:00Z,3170.72,43246.01,46416.73,1934.03,11623,268,11891
2018-09-05T00:00:00Z,3522.63,42561.55,46084.18,1920.17,13001,234,13235
2018-10-05T00:00:00Z,3761.53,41896.75,45658.28,1902.43,13412,335,13747
2018-11-05T00:00:00Z,3674.73,41207.93,44882.66,1870.11,12759,350,13109
2018-12-05T00:00:00Z,2750.48,42318.37,45068.85,1877.87,8385,438,8823
2018-05-13T00:00:00Z,2717.57,42774.58,45492.15,1895.51,7476,469,7945
2018-05-14T00:00:00Z,2907.47,42413.23,45320.7,1888.36,10559,204,10763
2018-05-15T00:00:00Z,3177.62,42136.41,45314.03,1888.08,9242,298,954
2018-05-16T00:00:00Z,3485.9,42333.35,45819.25,1909.14,12792,194,12986
2018-05-17T00:00:00Z,3670.93,41737.1,45408.03,1892.0,13369,196,13565
2018-05-18T00:00:00Z,3232.63,42312.03,45544.66,1897.69,11814,190,12004
2018-05-19T00:00:00Z,3020.68,42018.75,45039.43,1876.64,9498,491,9989
2018-05-20T00:00:00Z,3052.82,41308.4,44361.22,1848.38,8873,508,9381
2018-05-21T00:00:00Z,3153.03,41058.18,44211.21,1842.13,11606,292,11898
2018-05-22T00:00:00Z,3204.12,40635.63,43839.75,1826.66,12127,163,1229
2018-05-23T00:00:00Z,3384.68,40047.3,43431.98,1809.67,12693,136,12829
2018-05-24T00:00:00Z,3498.37,39483.36,42981.73,1790.91,13149,184,13333
2018-05-25T00:00:00Z,2175.4,40218.7,42394.1,1766.42,7978,94,8072
2018-05-26T00:00:00Z,3111.8,39569.16,42680.96,1778.37,9442,417,9859
2018-05-27T00:00:00Z,3395.15,39574.03,42969.18,1790.38,9893,390,10283
2018-05-28T00:00:00Z,1707.98,41944.53,43652.51,1818.85,6334,96,643
2018-05-29T00:00:00Z,2446.0,41932.83,44378.83,1849.12,9451,96,9547
2018-05-30T00:00:00Z,2992.55,41744.75,44737.3,1864.05,11388,123,11511
2018-05-31T00:00:00Z,3565.9,41327.11,44893.01,1870.54,13144,174,13318
2018-01-06T00:00:00Z,3733.58,40677.45,44411.03,1850.46,1317,213,13383
2018-02-06T00:00:00Z,2418.03,42033.38,44451.41,1852.14,7235,401,7636
2018-03-06T00:00:00Z,3246.87,41249.85,44496.72,1854.03,9155,392,9547
2018-04-06T00:00:00Z,3208.42,41655.45,44863.87,1869.33,12074,201,12275
2018-05-06T00:00:00Z,3220.3,42197.73,45418.03,1892.42,12523,110,12633
2018-06-06T00:00:00Z,2871.65,43067.72,45939.37,1914.14,11129,71,112
2018-07-06T00:00:00Z,3728.78,42425.7,46154.48,1923.1,13616,202,13818
2018-08-06T00:00:00Z,2172.72,43735.98,45908.7,1912.86,7925,86,8011
2018-09-06T00:00:00Z,2810.7,42711.18,45521.88,1896.75,8789,394,9183
2018-10-06T00:00:00Z,2542.3,43230.8,45773.1,1907.21,7918,330,8248
2018-11-06T00:00:00Z,3029.98,42164.25,45194.23,1883.09,1157,175,11745
2018-12-06T00:00:00Z,3456.18,41260.96,44717.14,1863.21,12879,162,13041
2018-06-13T00:00:00Z,3578.3,41396.05,44974.35,1873.93,13547,188,13735
2018-06-14T00:00:00Z,3531.1,41604.27,45135.37,1880.64,13361,172,13533
2018-06-15T00:00:00Z,3543.65,41946.53,45490.18,1895.42,13163,204,13367
2018-06-16T00:00:00Z,2933.23,42683.27,45616.5,1900.69,9464,331,9795
2018-06-17T00:00:00Z,2878.9,42580.15,45459.05,1894.13,86,367,8967
2018-06-18T00:00:00Z,3365.47,42346.58,45712.05,1904.67,12578,192,1277
2018-06-19T00:00:00Z,3634.93,42215.25,45850.18,1910.42,13815,145,1396
2018-06-20T00:00:00Z,3779.17,41641.45,45420.62,1892.53,14346,164,1451
2018-06-21T00:00:00Z,3814.2,41150.73,44964.93,1873.54,14469,173,14642
2018-06-22T00:00:00Z,3720.03,40908.3,44628.33,1859.51,13591,227,13818
2018-06-23T00:00:00Z,2850.87,41946.42,44797.29,1866.55,9211,429,964
2018-06-24T00:00:00Z,2660.88,42409.52,45070.4,1877.93,8522,323,8845
2018-06-25T00:00:00Z,3508.97,40953.66,44462.63,1852.61,13283,216,13499
2018-06-26T00:00:00Z,3699.23,40161.58,43860.81,1827.53,13807,173,1398
2018-06-27T00:00:00Z,3949.78,39779.45,43729.23,1822.05,14537,204,14741
2018-06-28T00:00:00Z,3947.52,39409.35,43356.87,1806.54,14561,206,14767
2018-06-29T00:00:00Z,3707.28,38866.85,42574.13,1773.92,13491,257,13748
2018-06-30T00:00:00Z,2772.5,39855.23,42627.73,1776.16,9171,298,9469
2018-01-07T00:00:00Z,2920.65,40848.35,43769.0,1823.71,8537,297,8834
2018-02-07T00:00:00Z,3585.42,40693.15,44278.57,1844.94,12802,150,12952
2018-03-07T00:00:00Z,3890.3,40279.5,44169.8,1840.41,13935,141,14076
2018-04-07T00:00:00Z,4008.98,39591.75,43600.73,1816.7,13865,162,14027
2018-05-07T00:00:00Z,4065.55,39321.9,43387.45,1807.81,13755,154,13909
2018-06-07T00:00:00Z,3614.67,39456.01,43070.68,1794.61,12452,189,12641
2018-07-07T00:00:00Z,2785.48,39052.65,41838.13,1743.26,8316,303,8619
2018-08-07T00:00:00Z,2862.63,37411.45,40274.08,1678.09,7676,348,8024
2018-09-07T00:00:00Z,3580.77,38026.6,41607.37,1733.64,12415,257,12672
2018-10-07T00:00:00Z,3654.3,39067.95,42722.25,1780.09,13472,188,1366
2018-11-07T00:00:00Z,3867.52,39265.36,43132.88,1797.2,13514,195,13709
2018-12-07T00:00:00Z,3866.5,39261.7,43128.2,1797.01,13578,193,13771
2018-07-13T00:00:00Z,3480.2,40491.2,43971.4,1832.14,12271,265,12536
2018-07-14T00:00:00Z,2612.52,41222.05,43834.57,1826.44,8015,364,8379
2018-07-15T00:00:00Z,2573.72,42329.18,44902.9,1870.95,7664,366,803
2018-07-16T00:00:00Z,3223.85,41024.2,44248.05,1843.67,11787,176,11963
2018-07-17T00:00:00Z,3594.7,40586.1,44180.8,1840.87,12966,214,1318
2018-07-18T00:00:00Z,3857.57,40424.78,44282.35,1845.1,13516,224,1374
2018-07-19T00:00:00Z,3740.98,40664.45,44405.43,1850.23,13442,184,13626
2018-07-20T00:00:00Z,3434.42,40546.4,43980.82,1832.53,12069,192,12261
2018-07-21T00:00:00Z,2604.48,41276.81,43881.29,1828.39,7807,338,8145
2018-07-22T00:00:00Z,2505.52,41487.78,43993.3,1833.05,7009,440,7449
2018-07-23T00:00:00Z,3165.9,41401.0,44566.9,1856.95,11607,238,11845
2018-07-24T00:00:00Z,3398.53,40999.82,44398.35,1849.93,12377,197,12574
2018-07-25T00:00:00Z,3390.12,40754.05,44144.17,1839.34,12501,173,12674
2018-07-26T00:00:00Z,3422.32,40201.18,43623.5,1817.65,12465,190,12655
2018-07-27T00:00:00Z,3337.07,39998.28,43335.35,1805.64,11318,248,11566
2018-07-28T00:00:00Z,2606.7,41105.4,43712.1,1821.34,7855,371,8226
2018-07-29T00:00:00Z,2665.18,40898.51,43563.69,1815.15,7627,379,8006
2018-07-30T00:00:00Z,3209.73,41190.03,44399.76,1849.99,11655,217,11872
2018-07-31T00:00:00Z,3538.7,40380.78,43919.48,1829.98,1241,287,12697
2018-01-08T00:00:00Z,3498.62,40793.32,44291.94,1845.5,12219,272,12491
2018-02-08T00:00:00Z,3253.73,41759.98,45013.71,1875.57,11526,202,11728
2018-03-08T00:00:00Z,2764.93,42571.32,45336.25,1889.01,10073,131,10204
2018-04-08T00:00:00Z,2150.35,43114.5,45264.85,1886.04,6486,277,6763
2018-05-08T00:00:00Z,2158.4,43231.18,45389.58,1891.23,6272,322,6594
2018-06-08T00:00:00Z,2539.47,43278.71,45818.18,1909.09,9058,208,9266
2018-07-08T00:00:00Z,2779.25,42680.6,45459.85,1894.16,10023,133,10156
2018-08-08T00:00:00Z,2910.87,42488.76,45399.63,1891.65,10016,242,10258
2018-09-08T00:00:00Z,2944.6,42799.92,45744.52,1906.02,10077,245,10322
2018-10-08T00:00:00Z,2506.52,43455.83,45962.35,1915.1,8756,252,9008
2018-11-08T00:00:00Z,2181.78,44533.3,46715.08,1946.46,6099,380,6479
2018-12-08T00:00:00Z,2129.62,44228.22,46357.84,1931.58,5868,398,6266
2018-08-13T00:00:00Z,2552.78,44386.06,46938.84,1955.79,8281,281,8562
2018-08-14T00:00:00Z,2743.13,44328.48,47071.61,1961.32,8895,268,9163
2018-08-15T00:00:00Z,2360.8,44481.79,46842.59,1951.77,6763,308,7071
2018-08-16T00:00:00Z,2526.32,43944.53,46470.85,1936.29,8754,230,8984
2018-08-17T00:00:00Z,2294.57,45415.07,47709.64,1987.9,7983,194,8177
2018-08-18T00:00:00Z,2047.77,46476.28,48524.05,2021.84,5854,263,6117
2018-08-19T00:00:00Z,2221.38,46327.05,48548.43,2022.85,5885,430,6315
2018-08-20T00:00:00Z,2608.32,45698.56,48306.88,2012.79,9293,237,953
2018-08-21T00:00:00Z,2696.23,44860.11,47556.34,1981.51,9915,213,10128
2018-08-22T00:00:00Z,2884.38,44093.55,46977.93,1957.41,1057,151,10721
2018-08-23T00:00:00Z,3031.1,43426.8,46457.9,1935.75,10814,178,10992
2018-08-24T00:00:00Z,2931.65,42957.43,45889.08,1912.05,10008,231,10239
2018-08-25T00:00:00Z,2532.65,43656.43,46189.08,1924.55,7163,351,7514
2018-08-26T00:00:00Z,2442.55,43142.0,45584.55,1899.36,6969,375,7344
2018-08-27T00:00:00Z,3048.02,42209.11,45257.13,1885.71,11099,253,11352
2018-08-28T00:00:00Z,3331.57,41448.58,44780.15,1865.84,12003,278,12281
2018-08-29T00:00:00Z,3423.32,41222.4,44645.72,1860.24,12579,255,12834
2018-08-30T00:00:00Z,3500.82,41524.02,45024.84,1876.04,12835,245,1308
2018-08-31T00:00:00Z,3428.13,41531.66,44959.79,1873.32,1249,164,12654
2018-01-09T00:00:00Z,3127.73,42027.43,45155.16,1881.47,9428,286,9714
2018-02-09T00:00:00Z,3143.27,41915.65,45058.92,1877.46,8969,357,9326
2018-03-09T00:00:00Z,3824.92,40862.4,44687.32,1861.97,13418,181,13599
2018-04-09T00:00:00Z,4282.53,39857.43,44139.96,1839.17,14743,183,14926
2018-05-09T00:00:00Z,4448.32,40252.77,44701.09,1862.55,14995,151,15146
2018-06-09T00:00:00Z,4578.3,40561.48,45139.78,1880.82,15332,147,15479
2018-07-09T00:00:00Z,3962.6,40854.98,44817.58,1867.4,13467,175,13642
2018-08-09T00:00:00Z,2705.82,42670.78,45376.6,1890.69,8424,194,8618
2018-09-09T00:00:00Z,3421.55,41641.91,45063.46,1877.64,9783,520,10303
2018-10-09T00:00:00Z,4181.28,40994.43,45175.71,1882.32,14448,218,14666
2018-11-09T00:00:00Z,4445.62,40431.97,44877.59,1869.9,15522,160,15682
2018-12-09T00:00:00Z,4590.67,41013.11,45603.78,1900.16,16127,149,16276
2018-09-13T00:00:00Z,4622.45,40864.73,45487.18,1895.3,16189,196,16385
2018-09-14T00:00:00Z,4652.63,39803.41,44456.04,1852.34,15739,257,15996
2018-09-15T00:00:00Z,3868.3,39998.05,43866.35,1827.76,11122,403,11525
2018-09-16T00:00:00Z,3894.07,40037.48,43931.55,1830.48,10693,449,11142
2018-09-17T00:00:00Z,4000.57,40896.9,44897.47,1870.73,14317,208,14525
2018-09-18T00:00:00Z,4167.92,40353.13,44521.05,1855.04,1515,120,1527
2018-09-19T00:00:00Z,4659.72,39718.35,44378.07,1849.09,16314,140,16454
2018-09-20T00:00:00Z,4791.25,39859.9,44651.15,1860.46,1653,203,16733
2018-09-21T00:00:00Z,4656.5,39653.75,44310.25,1846.26,15601,205,15806
2018-09-22T00:00:00Z,3985.75,39989.17,43974.92,1832.29,11423,399,11822
2018-09-23T00:00:00Z,4006.9,39619.05,43625.95,1817.75,111,441,11541
2018-09-24T00:00:00Z,4116.73,39719.55,43836.28,1826.51,14572,201,14773
2018-09-25T00:00:00Z,4391.57,38967.73,43359.3,1806.64,15672,161,15833
2018-09-26T00:00:00Z,4249.08,39981.95,44231.03,1842.96,15131,145,15276
2018-09-27T00:00:00Z,4639.53,39537.5,44177.03,1840.71,16025,167,16192
2018-09-28T00:00:00Z,4602.2,40229.85,44832.05,1868.0,15532,192,15724
2018-09-29T00:00:00Z,3989.97,40822.97,44812.94,1867.21,11742,401,12143
2018-09-30T00:00:00Z,4051.97,40589.86,44641.83,1860.08,10948,415,11363
2018-01-10T00:00:00Z,4203.6,40255.66,44459.26,1852.47,14117,284,14401
2018-02-10T00:00:00Z,4200.15,40146.7,44346.85,1847.79,14889,135,15024
2018-03-10T00:00:00Z,4469.27,39389.47,43858.74,1827.45,15777,143,1592
2018-04-10T00:00:00Z,4469.6,37752.52,42222.12,1759.26,15601,148,15749
2018-05-10T00:00:00Z,4472.75,37198.99,41671.74,1736.32,15107,192,15299
2018-06-10T00:00:00Z,3956.67,37825.55,41782.22,1740.93,11792,368,1216
2018-07-10T00:00:00Z,3388.52,39094.2,42482.72,1770.11,9864,348,10212
2018-08-10T00:00:00Z,3365.23,39479.44,42844.67,1785.19,13327,119,13446
2018-09-10T00:00:00Z,3248.6,39688.55,42937.15,1789.05,11609,85,11694
2018-10-10T00:00:00Z,3382.98,40134.04,43517.02,1813.21,12457,47,12504
2018-11-10T00:00:00Z,3306.02,40536.9,43842.92,1826.79,11747,57,11804
2018-12-10T00:00:00Z,2781.78,41229.78,44011.56,1833.82,785,191,8041
2018-10-13T00:00:00Z,3095.65,41295.86,44391.51,1849.65,8993,393,9386
2018-10-14T00:00:00Z,2197.62,42596.98,44794.6,1866.44,6887,199,7086
2018-10-15T00:00:00Z,2819.52,42861.71,45681.23,1903.38,10699,63,10762
2018-10-16T00:00:00Z,3745.93,42223.21,45969.14,1915.38,1363,80,1371
2018-10-17T00:00:00Z,4015.68,41596.98,45612.66,1900.53,1443,98,14528
2018-10-18T00:00:00Z,3463.2,41660.9,45124.1,1880.17,12791,102,12893
2018-10-19T00:00:00Z,2101.18,43091.8,45192.98,1883.04,7216,68,7284
2018-10-20T00:00:00Z,2722.05,42541.1,45263.15,1885.96,8357,248,8605
2018-10-21T00:00:00Z,2944.18,41898.39,44842.57,1868.44,8955,242,9197
2018-10-22T00:00:00Z,3657.58,41896.52,45554.1,1898.09,13226,127,13353
2018-10-23T00:00:00Z,3922.8,41697.95,45620.75,1900.86,14082,136,14218
2018-10-24T00:00:00Z,4014.43,41802.11,45816.54,1909.02,1424,102,14342
2018-10-25T00:00:00Z,4087.58,41923.37,46010.95,1917.12,14619,150,14769
2018-10-26T00:00:00Z,3318.45,42559.87,45878.32,1911.6,11387,126,11513
2018-10-27T00:00:00Z,2127.0,44008.02,46135.02,1922.29,6619,81,67
2018-10-28T00:00:00Z,2404.93,45829.15,48234.08,1929.36,6796,161,6957
2018-10-29T00:00:00Z,2877.68,43805.59,46683.27,1945.14,10217,64,10281
2018-10-30T00:00:00Z,1591.15,45759.65,47350.8,1972.95,5125,8,5133
2018-10-31T00:00:00Z,2896.4,44652.47,47548.87,1981.2,10451,40,10491
2018-01-11T00:00:00Z,2787.17,44180.77,46967.94,1957.0,7812,225,8037
2018-02-11T00:00:00Z,3108.23,44846.19,47954.42,1998.1,9847,253,101
2018-03-11T00:00:00Z,2718.18,45440.17,48158.35,2006.6,8019,252,8271
2018-04-11T00:00:00Z,2538.98,45794.36,48333.34,2013.89,7271,247,7518
2018-05-11T00:00:00Z,1852.98,46337.77,48190.75,2007.95,6402,33,6435
2018-06-11T00:00:00Z,3042.22,44919.12,47961.34,1998.39,10699,79,10778
2018-07-11T00:00:00Z,2267.33,45247.15,47514.48,1979.77,7897,27,7924
2018-08-11T00:00:00Z,2371.32,44899.47,47270.79,1969.62,8733,24,8757
2018-09-11T00:00:00Z,2369.87,44890.18,47260.05,1969.17,6992,109,7101
2018-10-11T00:00:00Z,2069.42,45314.98,47384.4,1974.35,6285,109,6394
2018-11-11T00:00:00Z,2470.67,44986.01,47456.68,1977.36,6781,189,697
2018-12-11T00:00:00Z,2594.78,45146.49,47741.27,1989.22,9717,20,9737
2018-11-13T00:00:00Z,3363.9,44629.29,47993.19,1999.72,123,82,12382
2018-11-14T00:00:00Z,3399.77,44764.58,48164.35,2006.85,12163,71,12234
2018-11-15T00:00:00Z,3346.53,44640.79,47987.32,1999.47,11935,48,11983
2018-11-16T00:00:00Z,3132.35,44011.87,47144.22,1964.34,11106,97,11203
2018-11-17T00:00:00Z,3248.23,42890.49,46138.72,1922.45,9448,311,9759
2018-11-18T00:00:00Z,1956.08,44008.84,45964.92,1915.21,5322,103,5425
2018-11-19T00:00:00Z,2786.72,44261.96,47048.68,1960.36,9876,68,9944
2018-11-20T00:00:00Z,2455.0,44516.34,46971.34,1957.14,9105,27,9132
2018-11-21T00:00:00Z,2808.38,44850.92,47659.3,1985.8,10042,29,10071
2018-11-22T00:00:00Z,2958.9,45291.13,48250.03,2010.42,11237,20,11257
2018-11-23T00:00:00Z,3112.53,45042.68,48155.21,2006.47,10834,79,10913
2018-11-24T00:00:00Z,2473.5,44797.73,47271.23,1969.63,7634,168,7802
2018-11-25T00:00:00Z,2150.57,44607.6,46758.17,1948.26,6042,131,6173
2018-11-26T00:00:00Z,2800.27,45236.82,48037.09,2001.55,9877,61,9938
2018-11-27T00:00:00Z,2973.12,45698.88,48672.0,2028.0,10955,41,10996
2018-11-28T00:00:00Z,2999.8,45455.74,48455.54,2018.98,10988,31,11019
2018-11-29T00:00:00Z,3198.07,45473.93,48672.0,2028.0,10565,40,10605
2018-11-30T00:00:00Z,3336.7,45335.3,48672.0,2028.0,1088,59,10939
2018-01-12T00:00:00Z,2944.15,45727.85,48672.0,2028.0,8488,184,8672
2018-02-12T00:00:00Z,2430.5,46241.5,48672.0,2028.0,694,107,7047
2018-03-12T00:00:00Z,2609.87,46062.13,48672.0,2028.0,9441,41,9482
2018-04-12T00:00:00Z,3221.0,45451.0,48672.0,2028.0,11224,44,11268
2018-05-12T00:00:00Z,3377.35,45294.65,48672.0,2028.0,11523,46,11569
2018-06-12T00:00:00Z,2632.7,45660.14,48292.84,2012.2,7409,120,7529
2018-07-12T00:00:00Z,2687.83,45984.17,48672.0,2028.0,8305,139,8444
2018-08-12T00:00:00Z,2421.73,46250.27,48672.0,2028.0,6798,305,7103
2018-09-12T00:00:00Z,2685.97,44443.48,47129.45,1963.73,7009,251,726
2018-10-12T00:00:00Z,3013.35,45125.71,48139.06,2005.79,10267,90,10357
2018-11-12T00:00:00Z,3159.53,45512.47,48672.0,2028.0,11084,86,1117
2018-12-12T00:00:00Z,3031.6,45640.4,48672.0,2028.0,11089,83,11172
2018-12-13T00:00:00Z,2237.33,46434.67,48672.0,2028.0,7909,19,7928
2018-12-14T00:00:00Z,3133.18,45538.82,48672.0,2028.0,10968,56,11024
2018-12-15T00:00:00Z,2816.98,45855.02,48672.0,2028.0,8427,102,8529
2018-12-16T00:00:00Z,2398.27,46273.73,48672.0,2028.0,6816,85,6901
2018-12-17T00:00:00Z,2880.15,45791.85,48672.0,2028.0,10159,62,10221
2018-12-18T00:00:00Z,2783.4,45888.6,48672.0,2028.0,10126,56,10182
2018-12-19T00:00:00Z,2987.48,45684.52,48672.0,2028.0,1044,82,10522
2018-12-20T00:00:00Z,3124.8,44666.75,47791.55,1991.31,11022,47,11069
2018-12-21T00:00:00Z,2897.82,44275.3,47173.12,1965.55,10063,69,10132
2018-12-22T00:00:00Z,2107.68,45844.69,47952.37,1998.02,6521,63,6584
2018-12-23T00:00:00Z,1687.73,46468.04,48155.77,2006.49,5046,132,5178
2018-12-24T00:00:00Z,1425.37,46862.19,48287.56,2011.98,4364,96,446
2018-12-25T00:00:00Z,1156.28,47108.75,48265.03,2011.04,2873,152,3025
2018-12-26T00:00:00Z,1969.98,46586.11,48556.09,2023.17,6497,124,6621
2018-12-27T00:00:00Z,2101.15,46154.69,48255.84,2010.66,7282,151,7433
2018-12-28T00:00:00Z,2299.82,45874.27,48174.09,2007.25,7387,256,7643
2018-12-29T00:00:00Z,1855.88,46063.56,47919.44,1996.64,5584,250,5834
2018-12-30T00:00:00Z,1827.2,45881.63,47708.83,1987.87,5114,301,5415
2018-12-31T00:00:00Z,1594.02,45214.57,46808.59,1950.36,4718,283,5001
2019-01-01T00:00:00Z,1579.93,45079.1,46659.03,1944.13,3516,345,3861
2019-02-01T00:00:00Z,1939.4,45968.54,47907.94,1996.16,6395,166,6561
2019-03-01T00:00:00Z,2147.32,44563.8,46711.12,1946.3,748,146,7626
2019-04-01T00:00:00Z,2242.0,44162.04,46404.04,1933.5,7787,157,7944
2019-05-01T00:00:00Z,1963.67,44117.5,46081.17,1920.05,6256,109,6365
2019-06-01T00:00:00Z,1665.42,44807.75,46473.17,1936.38,4747,114,4861
2019-07-01T00:00:00Z,1798.62,45555.54,47354.16,1973.09,5493,101,5594
2019-08-01T00:00:00Z,2434.03,44858.94,47292.97,1970.54,9411,54,9465
2019-09-01T00:00:00Z,2631.7,45034.67,47666.37,1986.1,10072,42,10114
2019-10-01T00:00:00Z,2489.7,46114.09,48603.79,2025.16,9764,41,9805
2019-11-01T00:00:00Z,2521.1,46086.05,48607.15,2025.3,9413,51,9464
2019-12-01T00:00:00Z,2182.63,46489.37,48672.0,2028.0,7008,134,7142
2019-01-13T00:00:00Z,2043.77,46628.23,48672.0,2028.0,6174,131,6305
2019-01-14T00:00:00Z,2537.17,46134.83,48672.0,2028.0,9368,44,9412
2019-01-15T00:00:00Z,2727.83,45944.17,48672.0,2028.0,1013,44,10174
2019-01-16T00:00:00Z,2571.62,46100.38,48672.0,2028.0,10211,40,10251
2019-01-17T00:00:00Z,2503.53,46168.47,48672.0,2028.0,969,20,971
2019-01-18T00:00:00Z,2491.23,46180.77,48672.0,2028.0,9313,51,9364
2019-01-19T00:00:00Z,1426.15,47197.5,48623.65,2025.99,4462,37,4499
2019-01-20T00:00:00Z,1859.95,45956.16,47816.11,1992.34,5421,95,5516
2019-01-21T00:00:00Z,2390.8,45550.29,47941.09,1997.55,92,40,924
2019-01-22T00:00:00Z,2159.45,46512.55,48672.0,2028.0,8463,33,8496
2019-01-23T00:00:00Z,2568.0,46104.0,48672.0,2028.0,9716,46,9762
2019-01-24T00:00:00Z,2851.73,45820.27,48672.0,2028.0,11077,53,1113
2019-01-25T00:00:00Z,3095.67,45576.33,48672.0,2028.0,11473,86,11559
2019-01-26T00:00:00Z,2629.42,46042.58,48672.0,2028.0,8395,204,8599
2019-01-27T00:00:00Z,2435.72,46236.28,48672.0,2028.0,7235,200,7435
2019-01-28T00:00:00Z,2743.37,45928.63,48672.0,2028.0,10032,64,10096
2019-01-29T00:00:00Z,2633.72,46038.28,48672.0,2028.0,10187,41,10228
2019-01-30T00:00:00Z,2335.75,46336.25,48672.0,2028.0,9085,25,911
2019-01-31T00:00:00Z,2444.37,46227.63,48672.0,2028.0,9622,41,9663
2019-01-02T00:00:00Z,2347.73,46324.27,48672.0,2028.0,8478,63,8541
2019-02-02T00:00:00Z,2196.13,46475.87,48672.0,2028.0,6967,141,7108
2019-03-02T00:00:00Z,2301.27,46370.73,48672.0,2028.0,6718,205,6923
2019-04-02T00:00:00Z,2541.38,46130.62,48672.0,2028.0,9621,53,9674
2019-05-02T00:00:00Z,2830.93,45841.07,48672.0,2028.0,10834,70,10904
2019-06-02T00:00:00Z,3024.02,45647.98,48672.0,2028.0,10987,69,11056
2019-07-02T00:00:00Z,3007.27,45664.73,48672.0,2028.0,1118,122,11302
2019-08-02T00:00:00Z,3062.73,45609.27,48672.0,2028.0,11044,108,11152
2019-09-02T00:00:00Z,2446.47,46225.53,48672.0,2028.0,7766,219,7985
2019-10-02T00:00:00Z,2150.0,46522.0,48672.0,2028.0,6383,174,6557
2019-11-02T00:00:00Z,2685.65,45986.35,48672.0,2028.0,10205,124,10329
2019-12-02T00:00:00Z,2925.18,45746.82,48672.0,2028.0,11037,74,11111
2019-02-13T00:00:00Z,3040.13,45631.87,48672.0,2028.0,11401,63,11464
2019-02-14T00:00:00Z,3313.37,45358.63,48672.0,2028.0,1154,70,1161
2019-02-15T00:00:00Z,3239.22,45432.78,48672.0,2028.0,11201,172,11373
2019-02-16T00:00:00Z,2776.03,45895.97,48672.0,2028.0,8272,321,8593
2019-02-17T00:00:00Z,2582.12,46089.88,48672.0,2028.0,7433,260,7693
2019-02-18T00:00:00Z,2712.52,45959.48,48672.0,2028.0,10275,98,10373
2019-02-19T00:00:00Z,2976.08,45695.92,48672.0,2028.0,11389,94,11483
2019-02-20T00:00:00Z,3277.0,45395.0,48672.0,2028.0,11375,125,115
2019-02-21T00:00:00Z,3180.27,45491.73,48672.0,2028.0,11759,113,11872
2019-02-22T00:00:00Z,3276.87,45395.13,48672.0,2028.0,11708,131,11839
2019-02-23T00:00:00Z,2747.03,45924.97,48672.0,2028.0,8183,305,8488
2019-02-24T00:00:00Z,2753.35,45918.65,48672.0,2028.0,7677,306,7983
2019-02-25T00:00:00Z,3153.85,45518.15,48672.0,2028.0,10859,133,10992
2019-02-26T00:00:00Z,3275.82,45396.18,48672.0,2028.0,12013,93,12106
2019-02-27T00:00:00Z,3329.03,45342.97,48672.0,2028.0,12144,92,12236
