id,location_name_rdf,parameter,value,unit,datetimeUtc,timezone,latitude,longitude
3223_2025-10-17T23:00:00Z_co,PlazaDeEspaña,co,400,µg/m³,2025-10-17T23:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-18T00:00:00Z_co,PlazaDeEspaña,co,500,µg/m³,2025-10-18T00:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-18T01:00:00Z_co,PlazaDeEspaña,co,400,µg/m³,2025-10-18T01:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-18T02:00:00Z_co,PlazaDeEspaña,co,300,µg/m³,2025-10-18T02:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-18T03:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-18T03:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-18T04:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-18T04:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-18T05:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-18T05:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-18T06:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-18T06:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-18T07:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-18T07:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-18T08:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-18T08:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-18T09:00:00Z_co,PlazaDeEspaña,co,300,µg/m³,2025-10-18T09:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-18T10:00:00Z_co,PlazaDeEspaña,co,300,µg/m³,2025-10-18T10:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-18T11:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-18T11:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-18T12:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-18T12:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-18T13:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-18T13:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-18T15:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-18T15:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-18T19:00:00Z_co,PlazaDeEspaña,co,300,µg/m³,2025-10-18T19:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-18T20:00:00Z_co,PlazaDeEspaña,co,500,µg/m³,2025-10-18T20:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-18T21:00:00Z_co,PlazaDeEspaña,co,600,µg/m³,2025-10-18T21:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-18T23:00:00Z_co,PlazaDeEspaña,co,500,µg/m³,2025-10-18T23:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T00:00:00Z_co,PlazaDeEspaña,co,400,µg/m³,2025-10-19T00:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T01:00:00Z_co,PlazaDeEspaña,co,400,µg/m³,2025-10-19T01:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T02:00:00Z_co,PlazaDeEspaña,co,300,µg/m³,2025-10-19T02:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T03:00:00Z_co,PlazaDeEspaña,co,300,µg/m³,2025-10-19T03:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T04:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-19T04:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T05:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-19T05:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T06:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-19T06:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T07:00:00Z_co,PlazaDeEspaña,co,300,µg/m³,2025-10-19T07:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T08:00:00Z_co,PlazaDeEspaña,co,300,µg/m³,2025-10-19T08:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T09:00:00Z_co,PlazaDeEspaña,co,300,µg/m³,2025-10-19T09:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T10:00:00Z_co,PlazaDeEspaña,co,300,µg/m³,2025-10-19T10:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T11:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-19T11:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T12:00:00Z_co,PlazaDeEspaña,co,300,µg/m³,2025-10-19T12:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T13:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-19T13:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T14:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-19T14:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T15:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-19T15:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T16:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-19T16:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T17:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-19T17:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T18:00:00Z_co,PlazaDeEspaña,co,300,µg/m³,2025-10-19T18:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T19:00:00Z_co,PlazaDeEspaña,co,300,µg/m³,2025-10-19T19:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T20:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-19T20:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-19T23:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-19T23:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T00:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-20T00:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T01:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-20T01:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T02:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-20T02:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T03:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-20T03:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T04:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-20T04:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T06:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-20T06:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T07:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-20T07:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T09:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-20T09:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T10:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-20T10:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T11:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-20T11:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T13:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-20T13:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T14:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-20T14:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T15:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-20T15:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T16:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-20T16:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T17:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-20T17:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T18:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-20T18:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T19:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-20T19:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T20:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-20T20:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T21:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-20T21:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T22:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-20T22:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-20T23:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-20T23:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T00:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-21T00:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T01:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-21T01:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T02:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-21T02:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T03:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-21T03:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T07:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-21T07:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T08:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-21T08:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T09:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-21T09:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T10:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-21T10:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T11:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-21T11:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T12:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-21T12:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T13:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-21T13:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T14:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-21T14:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T15:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-21T15:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T16:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-21T16:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T17:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-21T17:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T18:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-21T18:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T19:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-21T19:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T20:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-21T20:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T21:00:00Z_co,PlazaDeEspaña,co,300,µg/m³,2025-10-21T21:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T22:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-21T22:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-21T23:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-21T23:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T00:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-22T00:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T01:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-22T01:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T02:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-22T02:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T03:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-22T03:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T04:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-22T04:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T05:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-22T05:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T06:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-22T06:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T07:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-22T07:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T08:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-22T08:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T09:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-22T09:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T10:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-22T10:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T11:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-22T11:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T12:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-22T12:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T13:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-22T13:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T14:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-22T14:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T15:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-22T15:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T16:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-22T16:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T17:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-22T17:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T18:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-22T18:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T19:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-22T19:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T20:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-22T20:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T21:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-22T21:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T22:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-22T22:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-22T23:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-22T23:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T00:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-23T00:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T01:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-23T01:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T02:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-23T02:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T03:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-23T03:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T04:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-23T04:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T05:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-23T05:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T06:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-23T06:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T07:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-23T07:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T08:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-23T08:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T09:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-23T09:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T10:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-23T10:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T11:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-23T11:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T12:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-23T12:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T13:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-23T13:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T14:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-23T14:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T15:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-23T15:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T18:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-23T18:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T19:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-23T19:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T20:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-23T20:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T21:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-23T21:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T22:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-23T22:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-23T23:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-23T23:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T00:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-24T00:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T01:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-24T01:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T02:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-24T02:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T03:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-24T03:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T04:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-24T04:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T05:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-24T05:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T06:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-24T06:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T07:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-24T07:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T08:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-24T08:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T09:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-24T09:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T10:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-24T10:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T11:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-24T11:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T12:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-24T12:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T13:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-24T13:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T14:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-24T14:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T15:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-24T15:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T16:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-24T16:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T17:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-24T17:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T18:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-24T18:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T19:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-24T19:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T20:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-24T20:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T21:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-24T21:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T22:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-24T22:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-24T23:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-24T23:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-25T00:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-25T00:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-25T01:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-25T01:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-25T02:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-25T02:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-25T03:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-25T03:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-25T04:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-25T04:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-25T05:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-25T05:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-25T06:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-25T06:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-25T07:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-25T07:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-25T08:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-25T08:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-25T09:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-25T09:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-25T10:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-25T10:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-25T11:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-25T11:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-25T12:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-25T12:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-25T13:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-25T13:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-25T14:00:00Z_co,PlazaDeEspaña,co,100,µg/m³,2025-10-25T14:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
3223_2025-10-25T16:00:00Z_co,PlazaDeEspaña,co,200,µg/m³,2025-10-25T16:00:00Z,Europe/Madrid,40.424166659847046,-3.712222219623825
